measurement_id;product_id;factory_id;production_volume;is_viral_reorder;total_water_footprint;total_carbon_footprint;waste_percentage;timestamp
SHN_MSR_001029;SKU_000804;FAC_SHN_0005;5947;VERO;2432323;1824242;101800,0%;2023−10−25
SHN_MSR_001030;SKU_000076;FAC_SHN_0006;65;FALSO;79950;3198;9000,0%;2024−05−20
SHN_MSR_001031;SKU_000421;FAC_SHN_0014;195;FALSO;31590;18533;55400,0%;2023−08−07
SHN_MSR_001032;SKU_000295;FAC_SHN_0019;157;FALSO;299085;17546;191600,0%;2024−04−28
SHN_MSR_001033;SKU_000005;FAC_SHN_0005;200;FALSO;37200;2790;196800,0%;2024−03−30
SHN_MSR_001034;SKU_000096;FAC_SHN_0004;200;FALSO;303000;1212;64700,0%;2023−09−05
SHN_MSR_001035;SKU_000039;FAC_SHN_0004;5785;VERO;874692;72891;111400,0%;2024−05−12
SHN_MSR_001036;SKU_000350;FAC_SHN_0013;5604;VERO;1109592;92466;109500,0%;2023−08−07
SHN_MSR_001037;SKU_000635;FAC_SHN_0002;68;FALSO;18360;34884;171900,0%;2023−08−09
SHN_MSR_001038;SKU_000211;FAC_SHN_0017;85;FALSO;42075;24684;9000,0%;2024−10−07
SHN_MSR_001039;SKU_000642;FAC_SHN_0009;89;FALSO;40050;1602;137200,0%;2024−06−23
SHN_MSR_001040;SKU_000170;FAC_SHN_0020;191;FALSO;236076;19673;142600,0%;2024−02−14
SHN_MSR_001041;SKU_000928;FAC_SHN_0019;7348;VERO;12344640;493786;76700,0%;2024−12−03
SHN_MSR_001042;SKU_000918;FAC_SHN_0016;180;FALSO;229500;918;161800,0%;2024−12−04
SHN_MSR_001043;SKU_000436;FAC_SHN_0007;7756;VERO;426580;319935;18700,0%;2023−09−30
SHN_MSR_001044;SKU_000256;FAC_SHN_0011;171;FALSO;49248;6895;93700,0%;2023−01−13
SHN_MSR_001045;SKU_000434;FAC_SHN_0001;8850;VERO;5177250;20709;15400,0%;2023−03−05
SHN_MSR_001046;SKU_000714;FAC_SHN_0012;72;FALSO;27720;2079;75100,0%;2023−10−20
SHN_MSR_001047;SKU_000299;FAC_SHN_0010;177;FALSO;92925;3717;18600,0%;2023−04−08
SHN_MSR_001048;SKU_000122;FAC_SHN_0016;164;FALSO;11808;22435;15300,0%;2023−10−10
SHN_MSR_001049;SKU_000762;FAC_SHN_0008;2995;VERO;254575;483692;88800,0%;2023−11−09
SHN_MSR_001050;SKU_000152;FAC_SHN_0006;98;FALSO;11760;882;65200,0%;2023−12−23
SHN_MSR_001051;SKU_000424;FAC_SHN_0017;127;FALSO;118872;16642;163200,0%;2023−07−24
SHN_MSR_001052;SKU_000241;FAC_SHN_0004;8728;VERO;20632992;1719416;121900,0%;2023−09−29
SHN_MSR_001053;SKU_000961;FAC_SHN_0011;161;FALSO;312984;26082;54500,0%;2023−08−29
SHN_MSR_001054;SKU_000661;FAC_SHN_0009;57;FALSO;227088;31792;93200,0%;2024−12−15
SHN_MSR_001055;SKU_000116;FAC_SHN_0018;125;FALSO;9750;572;100600,0%;2024−11−06
SHN_MSR_001056;SKU_000131;FAC_SHN_0007;79;FALSO;22752;13348;66100,0%;2023−09−02
SHN_MSR_001057;SKU_000145;FAC_SHN_0011;99;FALSO;363825;21344;153800,0%;2024−11−20
SHN_MSR_001058;SKU_000362;FAC_SHN_0006;111;FALSO;212232;29712;74900,0%;2023−09−02
SHN_MSR_001059;SKU_000661;FAC_SHN_0001;179;FALSO;713136;99839;189800,0%;2023−11−09
SHN_MSR_001060;SKU_000928;FAC_SHN_0014;189;FALSO;317520;12701;72600,0%;2024−05−10
SHN_MSR_001061;SKU_000691;FAC_SHN_0017;157;FALSO;13188;25057;198700,0%;2024−11−06
SHN_MSR_001062;SKU_000884;FAC_SHN_0008;188;FALSO;42582;24981;102700,0%;2023−05−30
SHN_MSR_001063;SKU_000425;FAC_SHN_0009;72;FALSO;8064;15322;96600,0%;2023−02−05
SHN_MSR_001064;SKU_000862;FAC_SHN_0001;80;FALSO;52800;2112;171400,0%;2024−11−05
SHN_MSR_001065;SKU_000145;FAC_SHN_0005;69;FALSO;253575;14876;146700,0%;2024−07−04
SHN_MSR_001066;SKU_000576;FAC_SHN_0018;103;FALSO;817305;47949;142500,0%;2023−06−13
SHN_MSR_001067;SKU_000935;FAC_SHN_0015;133;FALSO;343140;13726;17700,0%;2023−01−28
SHN_MSR_001068;SKU_000360;FAC_SHN_0020;134;FALSO;15008;11256;179700,0%;2024−09−13
SHN_MSR_001069;SKU_000181;FAC_SHN_0005;68;FALSO;5202;9884;10800,0%;2023−12−27
SHN_MSR_001070;SKU_000401;FAC_SHN_0001;103;FALSO;25647;48729;167900,0%;2023−03−31
SHN_MSR_001071;SKU_000555;FAC_SHN_0018;200;FALSO;294000;1176;142500,0%;2023−05−22
SHN_MSR_001072;SKU_000353;FAC_SHN_0009;3770;VERO;366444;30537;60700,0%;2023−09−20
SHN_MSR_001073;SKU_000244;FAC_SHN_0020;141;FALSO;310905;12436;160200,0%;2024−09−27
SHN_MSR_001074;SKU_000910;FAC_SHN_0013;62;FALSO;78864;6572;159600,0%;2023−12−24
SHN_MSR_001075;SKU_000558;FAC_SHN_0009;112;FALSO;401408;56197;102500,0%;2024−10−20
SHN_MSR_001076;SKU_000388;FAC_SHN_0007;129;FALSO;7224;13726;116500,0%;2023−06−04
SHN_MSR_001077;SKU_000097;FAC_SHN_0012;143;FALSO;132990;532;129600,0%;2024−11−13
SHN_MSR_001078;SKU_000722;FAC_SHN_0018;192;FALSO;827136;68928;80600,0%;2024−02−01
SHN_MSR_001079;SKU_000698;FAC_SHN_0015;124;FALSO;26226;15386;162700,0%;2023−02−14
SHN_MSR_001080;SKU_000775;FAC_SHN_0004;143;FALSO;657228;54769;86100,0%;2023−04−11
SHN_MSR_001081;SKU_000731;FAC_SHN_0017;65;FALSO;123825;7264;193900,0%;2023−09−08
SHN_MSR_001082;SKU_000497;FAC_SHN_0005;168;FALSO;197568;16464;18400,0%;2024−01−02
SHN_MSR_001083;SKU_000057;FAC_SHN_0017;136;FALSO;58208;43656;86700,0%;2024−05−01
SHN_MSR_001084;SKU_000097;FAC_SHN_0012;197;FALSO;183210;7328;5300,0%;2023−09−05
SHN_MSR_001085;SKU_000039;FAC_SHN_0013;101;FALSO;152712;12726;77900,0%;2023−10−08
SHN_MSR_001086;SKU_000924;FAC_SHN_0004;8718;VERO;12867768;1072314;151200,0%;2024−08−10
SHN_MSR_001087;SKU_000754;FAC_SHN_0013;106;FALSO;324360;12974;59100,0%;2023−07−27
SHN_MSR_001088;SKU_000511;FAC_SHN_0005;115;FALSO;96255;5647;162400,0%;2023−01−12
SHN_MSR_001089;SKU_000235;FAC_SHN_0003;55;FALSO;6655;4991;113400,0%;2023−04−02
SHN_MSR_001090;SKU_000759;FAC_SHN_0016;59;FALSO;282315;16562;69100,0%;2024−11−14
SHN_MSR_001091;SKU_000621;FAC_SHN_0001;61;FALSO;15921;934;108800,0%;2023−12−15
SHN_MSR_001092;SKU_000271;FAC_SHN_0004;200;FALSO;68100;39952;162600,0%;2024−03−13
SHN_MSR_001093;SKU_000244;FAC_SHN_0019;84;FALSO;185220;7409;130600,0%;2024−07−22
SHN_MSR_001094;SKU_000988;FAC_SHN_0020;152;FALSO;1176480;47059;188100,0%;2023−07−11
SHN_MSR_001095;SKU_000631;FAC_SHN_0007;165;FALSO;33000;6270;145900,0%;2023−03−31
SHN_MSR_001096;SKU_000471;FAC_SHN_0004;135;FALSO;24840;34776;70600,0%;2023−10−10
SHN_MSR_001097;SKU_000089;FAC_SHN_0011;8399;VERO;1788987;1049539;148800,0%;2024−03−30
SHN_MSR_001098;SKU_000408;FAC_SHN_0002;8177;VERO;19502145;780086;74300,0%;2024−05−31
SHN_MSR_001099;SKU_000720;FAC_SHN_0006;113;FALSO;35030;26273;12400,0%;2023−11−12
SHN_MSR_001100;SKU_000589;FAC_SHN_0018;95;FALSO;10735;8051;97200,0%;2024−07−04
SHN_MSR_001101;SKU_000921;FAC_SHN_0010;7787;VERO;15768675;630747;110100,0%;2024−06−23
SHN_MSR_001102;SKU_000292;FAC_SHN_0009;186;FALSO;396180;15847;119800,0%;2023−11−18
SHN_MSR_001103;SKU_000764;FAC_SHN_0010;8212;VERO;1773792;1040625;73900,0%;2024−08−24
SHN_MSR_001104;SKU_000097;FAC_SHN_0006;122;FALSO;113460;4538;191600,0%;2023−12−03
SHN_MSR_001105;SKU_000628;FAC_SHN_0020;109;FALSO;513390;20536;103200,0%;2024−11−10
SHN_MSR_001106;SKU_000161;FAC_SHN_0017;152;FALSO;306432;25536;17800,0%;2023−09−11
SHN_MSR_001107;SKU_000795;FAC_SHN_0012;159;FALSO;355365;20848;69700,0%;2024−12−07
SHN_MSR_001108;SKU_000970;FAC_SHN_0016;155;FALSO;32085;18823;71200,0%;2024−12−11
SHN_MSR_001109;SKU_000154;FAC_SHN_0005;186;FALSO;996030;39841;196800,0%;2024−09−05
SHN_MSR_001110;SKU_000910;FAC_SHN_0007;50;FALSO;6360;530;199900,0%;2024−04−08
SHN_MSR_001111;SKU_000470;FAC_SHN_0015;5603;VERO;12606750;50427;15400,0%;2023−05−21
SHN_MSR_001112;SKU_000430;FAC_SHN_0013;168;FALSO;30240;2520;99300,0%;2024−05−18
SHN_MSR_001113;SKU_000384;FAC_SHN_0005;117;FALSO;285012;23751;136400,0%;2024−04−05
SHN_MSR_001114;SKU_000935;FAC_SHN_0007;51;FALSO;131580;5263;68400,0%;2023−11−20
SHN_MSR_001115;SKU_000396;FAC_SHN_0001;2699;VERO;3144335;597424;68600,0%;2024−02−13
SHN_MSR_001116;SKU_000478;FAC_SHN_0012;129;FALSO;56115;42086;15500,0%;2023−03−05
SHN_MSR_001117;SKU_000331;FAC_SHN_0015;87;FALSO;242208;33909;152700,0%;2024−03−21
SHN_MSR_001118;SKU_000026;FAC_SHN_0004;101;FALSO;5252;9979;102800,0%;2024−08−06
SHN_MSR_001119;SKU_000777;FAC_SHN_0008;2311;VERO;16084560;643382;141700,0%;2024−07−07
SHN_MSR_001120;SKU_000264;FAC_SHN_0007;192;FALSO;181440;7258;133100,0%;2024−03−12
SHN_MSR_001121;SKU_000426;FAC_SHN_0010;5026;VERO;7920976;1108937;173800,0%;2024−03−30
SHN_MSR_001122;SKU_000768;FAC_SHN_0008;153;FALSO;88128;7344;53200,0%;2023−02−25
SHN_MSR_001123;SKU_000837;FAC_SHN_0011;199;FALSO;50148;2942;197900,0%;2024−07−03
SHN_MSR_001124;SKU_000321;FAC_SHN_0013;108;FALSO;109728;15362;71700,0%;2023−04−10
SHN_MSR_001125;SKU_000919;FAC_SHN_0017;194;FALSO;25608;35851;114600,0%;2023−12−12
SHN_MSR_001126;SKU_000819;FAC_SHN_0003;55;FALSO;132000;528;128200,0%;2023−10−10
SHN_MSR_001127;SKU_000606;FAC_SHN_0005;111;FALSO;75924;6327;88700,0%;2024−08−03
SHN_MSR_001128;SKU_000552;FAC_SHN_0008;3701;VERO;15129688;2118156;191900,0%;2023−11−26
SHN_MSR_001129;SKU_000211;FAC_SHN_0018;69;FALSO;34155;20038;74900,0%;2024−06−05
SHN_MSR_001130;SKU_000250;FAC_SHN_0015;91;FALSO;21294;15971;75300,0%;2024−06−06
SHN_MSR_001131;SKU_000369;FAC_SHN_0017;9512;VERO;1441068;845427;132400,0%;2023−04−02
SHN_MSR_001132;SKU_000049;FAC_SHN_0010;88;FALSO;7656;14546;102500,0%;2024−02−12
SHN_MSR_001133;SKU_000780;FAC_SHN_0015;151;FALSO;3624;6886;187600,0%;2023−05−24
SHN_MSR_001134;SKU_000084;FAC_SHN_0011;167;FALSO;268035;10721;162700,0%;2024−07−15
SHN_MSR_001135;SKU_000189;FAC_SHN_0007;57;FALSO;139365;5575;98200,0%;2023−03−01
SHN_MSR_001136;SKU_000874;FAC_SHN_0005;7505;VERO;4503000;18012;64500,0%;2023−08−16
SHN_MSR_001137;SKU_000143;FAC_SHN_0018;182;FALSO;158704;22219;124900,0%;2024−08−02
SHN_MSR_001138;SKU_000416;FAC_SHN_0016;83;FALSO;1328;2523;14100,0%;2023−03−11
SHN_MSR_001139;SKU_000017;FAC_SHN_0002;68;FALSO;48960;1958;109200,0%;2024−04−04
SHN_MSR_001140;SKU_000416;FAC_SHN_0002;129;FALSO;2064;3922;169900,0%;2024−10−06
SHN_MSR_001141;SKU_000488;FAC_SHN_0007;9686;VERO;852368;639276;100600,0%;2024−06−14
SHN_MSR_001142;SKU_000365;FAC_SHN_0006;51;FALSO;143055;5722;91300,0%;2023−12−06
SHN_MSR_001143;SKU_000456;FAC_SHN_0001;162;FALSO;4698;8926;151400,0%;2023−06−01
SHN_MSR_001144;SKU_000969;FAC_SHN_0006;82;FALSO;4756;9036;60900,0%;2023−03−19
SHN_MSR_001145;SKU_000864;FAC_SHN_0003;143;FALSO;252252;21021;138100,0%;2023−08−25
SHN_MSR_001146;SKU_000924;FAC_SHN_0014;8792;VERO;12976992;1081416;150100,0%;2023−04−10
SHN_MSR_001147;SKU_000647;FAC_SHN_0001;60;FALSO;11460;8595;50400,0%;2024−10−24
SHN_MSR_001148;SKU_000983;FAC_SHN_0001;62;FALSO;398970;15959;57600,0%;2024−08−26
SHN_MSR_001149;SKU_000505;FAC_SHN_0015;6192;VERO;8452080;338083;175400,0%;2023−05−30
SHN_MSR_001150;SKU_000085;FAC_SHN_0011;128;FALSO;220800;8832;163500,0%;2024−04−15
SHN_MSR_001151;SKU_000903;FAC_SHN_0009;104;FALSO;9984;1897;136400,0%;2023−06−14
SHN_MSR_001152;SKU_000536;FAC_SHN_0013;123;FALSO;29274;21955;12000,0%;2023−03−05
SHN_MSR_001153;SKU_000399;FAC_SHN_0001;153;FALSO;170136;23819;187300,0%;2024−04−06
SHN_MSR_001154;SKU_000728;FAC_SHN_0016;151;FALSO;50283;37712;53500,0%;2024−12−19
SHN_MSR_001155;SKU_000396;FAC_SHN_0008;160;FALSO;18640;35416;141400,0%;2024−05−18
SHN_MSR_001156;SKU_000416;FAC_SHN_0006;124;FALSO;1984;377;70500,0%;2024−09−22
SHN_MSR_001157;SKU_000554;FAC_SHN_0003;107;FALSO;317148;26429;93500,0%;2024−03−07
SHN_MSR_001158;SKU_000763;FAC_SHN_0008;134;FALSO;500490;2002;110200,0%;2023−03−22
SHN_MSR_001159;SKU_000392;FAC_SHN_0001;60;FALSO;9180;6885;115800,0%;2023−08−06
SHN_MSR_001160;SKU_000358;FAC_SHN_0008;162;FALSO;23004;17253;69800,0%;2023−03−25
SHN_MSR_001161;SKU_000784;FAC_SHN_0009;108;FALSO;148608;20805;50900,0%;2023−02−28
SHN_MSR_001162;SKU_000523;FAC_SHN_0016;9916;VERO;5949600;237984;7100,0%;2024−10−04
SHN_MSR_001163;SKU_000752;FAC_SHN_0016;77;FALSO;17556;1463;124200,0%;2024−04−04
SHN_MSR_001164;SKU_000252;FAC_SHN_0004;121;FALSO;37631;28223;88100,0%;2023−12−03
SHN_MSR_001165;SKU_000511;FAC_SHN_0009;197;FALSO;164889;96735;173600,0%;2023−07−27
SHN_MSR_001166;SKU_000727;FAC_SHN_0008;133;FALSO;378252;31521;121600,0%;2023−11−20
SHN_MSR_001167;SKU_000210;FAC_SHN_0014;163;FALSO;251835;14774;102800,0%;2024−09−28
SHN_MSR_001168;SKU_000753;FAC_SHN_0015;152;FALSO;212040;8482;102800,0%;2023−03−24
SHN_MSR_001169;SKU_000676;FAC_SHN_0005;84;FALSO;4620;8778;134300,0%;2024−07−19
SHN_MSR_001170;SKU_000370;FAC_SHN_0005;55;FALSO;5148;429;190100,0%;2024−11−18
SHN_MSR_001171;SKU_000159;FAC_SHN_0002;55;FALSO;2145;1609;18700,0%;2024−03−16
SHN_MSR_001172;SKU_000481;FAC_SHN_0019;96;FALSO;190080;7603;160200,0%;2023−05−22
SHN_MSR_001173;SKU_000689;FAC_SHN_0006;2843;VERO;452037;339028;139200,0%;2023−06−22
SHN_MSR_001174;SKU_000673;FAC_SHN_0008;3099;VERO;1843905;350342;196900,0%;2024−11−08
SHN_MSR_001175;SKU_000569;FAC_SHN_0010;9998;VERO;2239552;313537;19500,0%;2024−11−26
SHN_MSR_001176;SKU_000647;FAC_SHN_0016;198;FALSO;37818;28364;53500,0%;2023−09−10
SHN_MSR_001177;SKU_000932;FAC_SHN_0015;101;FALSO;9191;6893;109300,0%;2023−01−01
SHN_MSR_001178;SKU_000374;FAC_SHN_0011;4393;VERO;716059;537044;105200,0%;2024−04−11
SHN_MSR_001179;SKU_000748;FAC_SHN_0009;94;FALSO;9400;1786;114900,0%;2023−07−30
SHN_MSR_001180;SKU_000861;FAC_SHN_0010;94;FALSO;18048;13536;6400,0%;2023−11−10
SHN_MSR_001181;SKU_000944;FAC_SHN_0015;93;FALSO;174375;6975;110700,0%;2024−08−18
SHN_MSR_001182;SKU_000789;FAC_SHN_0002;3757;VERO;5579145;32731;77100,0%;2023−07−16
SHN_MSR_001183;SKU_000175;FAC_SHN_0007;3559;VERO;8413476;701123;53400,0%;2023−04−12
SHN_MSR_001184;SKU_000374;FAC_SHN_0009;136;FALSO;22168;16626;133300,0%;2023−01−14
SHN_MSR_001185;SKU_000831;FAC_SHN_0007;166;FALSO;516592;72323;59600,0%;2023−04−19
SHN_MSR_001186;SKU_000221;FAC_SHN_0013;104;FALSO;263640;10546;199200,0%;2023−06−13
SHN_MSR_001187;SKU_000684;FAC_SHN_0001;57;FALSO;79344;11108;18900,0%;2024−08−04
SHN_MSR_001188;SKU_000577;FAC_SHN_0017;173;FALSO;81483;61112;90500,0%;2023−08−02
SHN_MSR_001189;SKU_000947;FAC_SHN_0005;140;FALSO;5320;399;140300,0%;2023−06−01
SHN_MSR_001190;SKU_000473;FAC_SHN_0012;116;FALSO;8294;15759;68600,0%;2023−04−24
SHN_MSR_001191;SKU_000946;FAC_SHN_0007;70;FALSO;5824;8154;148600,0%;2024−09−05
SHN_MSR_001192;SKU_000855;FAC_SHN_0011;103;FALSO;13596;7976;199700,0%;2024−09−15
SHN_MSR_001193;SKU_000993;FAC_SHN_0012;65;FALSO;35425;6731;89400,0%;2024−10−21
SHN_MSR_001194;SKU_000863;FAC_SHN_0007;128;FALSO;31680;60192;102900,0%;2023−03−06
SHN_MSR_001195;SKU_000643;FAC_SHN_0020;54;FALSO;6480;9072;168600,0%;2023−08−24
SHN_MSR_001196;SKU_000926;FAC_SHN_0001;185;FALSO;127650;5106;172700,0%;2023−08−27
SHN_MSR_001197;SKU_000126;FAC_SHN_0012;185;FALSO;47730;39775;90800,0%;2023−01−12
SHN_MSR_001198;SKU_000659;FAC_SHN_0008;118;FALSO;325680;13027;165800,0%;2023−11−07
SHN_MSR_001199;SKU_000446;FAC_SHN_0010;149;FALSO;8344;15854;197500,0%;2024−09−05
SHN_MSR_001200;SKU_000498;FAC_SHN_0016;195;FALSO;105885;62119;145700,0%;2024−03−02
SHN_MSR_001201;SKU_000950;FAC_SHN_0007;85;FALSO;13260;1105;124600,0%;2024−11−17
SHN_MSR_001202;SKU_000928;FAC_SHN_0004;137;FALSO;230160;9206;193900,0%;2023−04−11
SHN_MSR_001203;SKU_000482;FAC_SHN_0017;90;FALSO;53730;31522;116600,0%;2023−11−10
SHN_MSR_001204;SKU_000787;FAC_SHN_0019;85;FALSO;8415;6311;85700,0%;2024−05−15
SHN_MSR_001205;SKU_000773;FAC_SHN_0019;8925;VERO;31192875;1829982;108400,0%;2023−03−27
SHN_MSR_001206;SKU_000863;FAC_SHN_0005;119;FALSO;294525;5596;95700,0%;2024−03−03
SHN_MSR_001207;SKU_000616;FAC_SHN_0002;105;FALSO;6825;12968;138600,0%;2024−06−14
SHN_MSR_001208;SKU_000570;FAC_SHN_0008;55;FALSO;5148;7207;78100,0%;2024−02−04
SHN_MSR_001209;SKU_000304;FAC_SHN_0017;94;FALSO;40608;3384;79800,0%;2023−03−13
SHN_MSR_001210;SKU_000468;FAC_SHN_0005;136;FALSO;877200;35088;140900,0%;2024−08−23
SHN_MSR_001211;SKU_000563;FAC_SHN_0008;138;FALSO;6417;12192;17400,0%;2024−03−08
SHN_MSR_001212;SKU_000642;FAC_SHN_0009;67;FALSO;30150;1206;167100,0%;2024−01−06
SHN_MSR_001213;SKU_000077;FAC_SHN_0011;9023;VERO;33700905;1348036;85900,0%;2024−08−10
SHN_MSR_001214;SKU_000693;FAC_SHN_0005;193;FALSO;91482;76235;56600,0%;2024−06−17
SHN_MSR_001215;SKU_000000;FAC_SHN_0005;3730;VERO;1107810;649915;198700,0%;2024−05−04
SHN_MSR_001216;SKU_000420;FAC_SHN_0020;83;FALSO;15355;11516;151700,0%;2023−10−31
SHN_MSR_001217;SKU_000744;FAC_SHN_0017;177;FALSO;110625;21019;19100,0%;2023−02−15
SHN_MSR_001218;SKU_000804;FAC_SHN_0020;131;FALSO;53579;40184;55500,0%;2023−09−16
SHN_MSR_001219;SKU_000125;FAC_SHN_0006;4123;VERO;12740070;509603;85200,0%;2023−05−03
SHN_MSR_001220;SKU_000216;FAC_SHN_0010;125;FALSO;18900;2646;143900,0%;2023−11−20
SHN_MSR_001221;SKU_000649;FAC_SHN_0018;133;FALSO;26334;21945;68100,0%;2023−02−03
SHN_MSR_001222;SKU_000182;FAC_SHN_0010;73;FALSO;266085;10643;75900,0%;2023−09−08
SHN_MSR_001223;SKU_000883;FAC_SHN_0004;197;FALSO;44916;3743;153900,0%;2024−04−09
SHN_MSR_001224;SKU_000296;FAC_SHN_0010;3908;VERO;7151640;286066;19200,0%;2023−09−26
SHN_MSR_001225;SKU_000166;FAC_SHN_0010;83;FALSO;94952;13293;116100,0%;2023−11−29
SHN_MSR_001226;SKU_000537;FAC_SHN_0019;85;FALSO;233325;9333;180900,0%;2024−12−19
SHN_MSR_001227;SKU_000274;FAC_SHN_0006;140;FALSO;24360;2030;122700,0%;2023−01−22
SHN_MSR_001228;SKU_000730;FAC_SHN_0011;70;FALSO;9380;7035;18000,0%;2024−09−23
SHN_MSR_001229;SKU_000448;FAC_SHN_0004;163;FALSO;207825;12192;112600,0%;2023−10−31
SHN_MSR_001230;SKU_000197;FAC_SHN_0015;57;FALSO;180405;10584;160600,0%;2023−03−06
SHN_MSR_001231;SKU_000588;FAC_SHN_0018;5777;VERO;606585;454939;113700,0%;2024−03−12
SHN_MSR_001232;SKU_000512;FAC_SHN_0010;82;FALSO;4059;7712;176100,0%;2024−11−17
SHN_MSR_001233;SKU_000589;FAC_SHN_0006;89;FALSO;10057;7543;164600,0%;2023−11−17
SHN_MSR_001234;SKU_000986;FAC_SHN_0018;93;FALSO;26784;15713;146400,0%;2024−06−06
SHN_MSR_001235;SKU_000412;FAC_SHN_0016;62;FALSO;33728;4722;116400,0%;2024−09−07
SHN_MSR_001236;SKU_000913;FAC_SHN_0014;169;FALSO;120666;70791;138300,0%;2023−10−07
SHN_MSR_001237;SKU_000325;FAC_SHN_0011;96;FALSO;13344;10008;139100,0%;2024−04−14
SHN_MSR_001238;SKU_000537;FAC_SHN_0016;166;FALSO;455670;18227;169600,0%;2023−03−02
SHN_MSR_001239;SKU_000586;FAC_SHN_0005;102;FALSO;7701;14632;101100,0%;2024−06−03
SHN_MSR_001240;SKU_000249;FAC_SHN_0004;3603;VERO;9313755;1769613;95200,0%;2024−05−02
SHN_MSR_001241;SKU_000549;FAC_SHN_0014;194;FALSO;16102;30594;61400,0%;2024−10−03
SHN_MSR_001242;SKU_000803;FAC_SHN_0011;4322;VERO;2800656;233388;69700,0%;2023−09−17
SHN_MSR_001243;SKU_000695;FAC_SHN_0010;142;FALSO;83070;48734;87100,0%;2023−06−24
SHN_MSR_001244;SKU_000379;FAC_SHN_0014;4890;VERO;300735;176431;121500,0%;2023−11−11
SHN_MSR_001245;SKU_000623;FAC_SHN_0014;75;FALSO;7200;600;146500,0%;2024−06−16
SHN_MSR_001246;SKU_000564;FAC_SHN_0006;3467;VERO;679532;509649;11100,0%;2023−02−03
SHN_MSR_001247;SKU_000010;FAC_SHN_0016;63;FALSO;56700;33264;67200,0%;2023−07−31
SHN_MSR_001248;SKU_000663;FAC_SHN_0014;85;FALSO;17340;32946;93900,0%;2024−05−17
SHN_MSR_001249;SKU_000433;FAC_SHN_0012;139;FALSO;252285;47934;5900,0%;2023−03−20
SHN_MSR_001250;SKU_000628;FAC_SHN_0003;132;FALSO;621720;24869;98700,0%;2024−09−13
SHN_MSR_001251;SKU_000025;FAC_SHN_0018;74;FALSO;40478;30359;133800,0%;2024−01−12
SHN_MSR_001252;SKU_000195;FAC_SHN_0019;2697;VERO;4272048;356004;91100,0%;2024−02−17
SHN_MSR_001253;SKU_000509;FAC_SHN_0018;6444;VERO;4330368;360864;83400,0%;2023−09−01
SHN_MSR_001254;SKU_000201;FAC_SHN_0019;7726;VERO;7532850;301314;75100,0%;2023−04−03
SHN_MSR_001255;SKU_000235;FAC_SHN_0013;2377;VERO;287617;215713;196300,0%;2023−03−13
SHN_MSR_001256;SKU_000418;FAC_SHN_0011;143;FALSO;225225;9009;178900,0%;2024−10−27
SHN_MSR_001257;SKU_000788;FAC_SHN_0012;60;FALSO;159300;6372;139600,0%;2023−11−30
SHN_MSR_001258;SKU_000908;FAC_SHN_0011;67;FALSO;201000;804;192300,0%;2024−06−26
SHN_MSR_001259;SKU_000215;FAC_SHN_0003;109;FALSO;233805;13717;64400,0%;2023−02−07
SHN_MSR_001260;SKU_000877;FAC_SHN_0007;130;FALSO;4680;390;78500,0%;2023−01−01
SHN_MSR_001261;SKU_000779;FAC_SHN_0003;61;FALSO;61305;3597;51100,0%;2024−07−04
SHN_MSR_001262;SKU_000461;FAC_SHN_0006;6384;VERO;453264;861202;157300,0%;2024−08−05
SHN_MSR_001263;SKU_000196;FAC_SHN_0009;178;FALSO;13706;26041;124200,0%;2023−01−20
SHN_MSR_001264;SKU_000351;FAC_SHN_0017;192;FALSO;50592;96125;104700,0%;2024−01−20
SHN_MSR_001265;SKU_000678;FAC_SHN_0007;77;FALSO;121968;10164;127800,0%;2024−03−27
SHN_MSR_001266;SKU_000798;FAC_SHN_0011;194;FALSO;1010352;84196;95400,0%;2024−06−09
SHN_MSR_001267;SKU_000745;FAC_SHN_0018;78;FALSO;193050;7722;15800,0%;2024−03−17
SHN_MSR_001268;SKU_000511;FAC_SHN_0018;165;FALSO;138105;81022;91800,0%;2024−09−07
SHN_MSR_001269;SKU_000647;FAC_SHN_0013;143;FALSO;27313;20485;87400,0%;2024−10−17
SHN_MSR_001270;SKU_000260;FAC_SHN_0011;93;FALSO;97464;13645;184500,0%;2024−09−09
SHN_MSR_001271;SKU_000064;FAC_SHN_0012;162;FALSO;9720;729;171100,0%;2023−01−15
SHN_MSR_001272;SKU_000536;FAC_SHN_0014;6025;VERO;1433950;1075462;153700,0%;2024−01−04
SHN_MSR_001273;SKU_000685;FAC_SHN_0013;198;FALSO;53460;31363;67800,0%;2023−09−07
SHN_MSR_001274;SKU_000313;FAC_SHN_0012;105;FALSO;10962;9135;160600,0%;2024−06−30
SHN_MSR_001275;SKU_000923;FAC_SHN_0020;2670;VERO;386616;541262;155100,0%;2023−11−29
SHN_MSR_001276;SKU_000639;FAC_SHN_0020;2522;VERO;370734;27805;187400,0%;2024−06−19
SHN_MSR_001277;SKU_000376;FAC_SHN_0006;109;FALSO;10464;872;55900,0%;2023−03−16
SHN_MSR_001278;SKU_000905;FAC_SHN_0016;181;FALSO;34028;47639;13800,0%;2023−10−31
SHN_MSR_001279;SKU_000677;FAC_SHN_0013;4812;VERO;563004;422253;187700,0%;2023−05−12
SHN_MSR_001280;SKU_000333;FAC_SHN_0006;128;FALSO;316800;12672;53600,0%;2023−12−20
