measurement_id,product_id,factory_id,production_volume,is_viral_reorder,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
SHN_MSR_001375,SKU_000963,FAC_SHN_0016,171,False,2530.8,354.31,13.34,2023-07-11
SHN_MSR_001376,SKU_000548,FAC_SHN_0008,100,False,1608.0,134.0,12.91,2024-10-05
SHN_MSR_001377,SKU_000073,FAC_SHN_0009,6090,True,52374.0,9951.06,19.29,2024-06-16
SHN_MSR_001378,SKU_000406,FAC_SHN_0003,155,False,1488.0,208.32,14.8,2023-07-10
SHN_MSR_001379,SKU_000783,FAC_SHN_0020,89,False,7636.2,447.99,7.14,2024-07-23
SHN_MSR_001380,SKU_000092,FAC_SHN_0016,142,False,2624.16,367.38,5.29,2023-07-27
SHN_MSR_001381,SKU_000329,FAC_SHN_0007,199,False,11629.56,969.13,14.86,2024-06-19
SHN_MSR_001382,SKU_000933,FAC_SHN_0002,165,False,3267.0,245.02,12.56,2023-03-29
SHN_MSR_001383,SKU_000639,FAC_SHN_0014,81,False,1190.7,89.3,16.22,2024-11-13
SHN_MSR_001384,SKU_000022,FAC_SHN_0015,174,False,10161.6,762.12,9.1,2023-07-10
SHN_MSR_001385,SKU_000849,FAC_SHN_0019,55,False,666.6,55.55,17.46,2023-03-24
SHN_MSR_001386,SKU_000822,FAC_SHN_0012,88,False,1359.6,79.76,6.5,2024-11-25
SHN_MSR_001387,SKU_000923,FAC_SHN_0012,190,False,2751.2,385.17,13.56,2023-03-15
SHN_MSR_001388,SKU_000149,FAC_SHN_0002,6474,True,141392.16,11782.68,9.5,2023-04-21
SHN_MSR_001389,SKU_000629,FAC_SHN_0005,55,False,1633.5,95.83,10.64,2024-08-16
SHN_MSR_001390,SKU_000831,FAC_SHN_0018,187,False,5819.44,814.72,5.75,2024-02-25
SHN_MSR_001391,SKU_000220,FAC_SHN_0017,5500,True,4364250.0,17457.0,17.85,2023-02-06
SHN_MSR_001392,SKU_000636,FAC_SHN_0012,109,False,1264.4,177.02,19.89,2024-10-22
SHN_MSR_001393,SKU_000961,FAC_SHN_0006,166,False,3227.04,268.92,6.04,2024-05-24
SHN_MSR_001394,SKU_000347,FAC_SHN_0001,168,False,47124.0,188.5,14.86,2023-11-14
SHN_MSR_001395,SKU_000903,FAC_SHN_0012,83,False,796.8,151.39,5.58,2024-09-11
SHN_MSR_001396,SKU_000123,FAC_SHN_0018,5370,True,75609.6,10585.34,17.68,2023-11-05
SHN_MSR_001397,SKU_000406,FAC_SHN_0013,72,False,691.2,96.77,5.6,2023-04-02
SHN_MSR_001398,SKU_000750,FAC_SHN_0010,174,False,1169.28,163.7,15.28,2023-04-08
SHN_MSR_001399,SKU_000971,FAC_SHN_0018,8396,True,165233.28,13769.44,9.44,2024-08-24
SHN_MSR_001400,SKU_000994,FAC_SHN_0009,199,False,1303.45,247.66,17.79,2024-01-10
SHN_MSR_001401,SKU_000104,FAC_SHN_0012,172,False,3388.4,643.8,19.64,2023-01-28
SHN_MSR_001402,SKU_000273,FAC_SHN_0010,50,False,1762.5,103.4,5.95,2023-02-05
SHN_MSR_001403,SKU_000634,FAC_SHN_0020,113,False,23052.0,92.21,11.16,2024-07-17
SHN_MSR_001404,SKU_000546,FAC_SHN_0019,154,False,1709.4,128.21,12.61,2024-05-05
SHN_MSR_001405,SKU_000216,FAC_SHN_0014,57,False,861.84,120.66,10.48,2023-08-26
SHN_MSR_001406,SKU_000948,FAC_SHN_0011,184,False,5078.4,297.93,11.43,2024-04-07
SHN_MSR_001407,SKU_000229,FAC_SHN_0014,120,False,2106.0,123.55,11.33,2024-12-15
SHN_MSR_001408,SKU_000173,FAC_SHN_0015,82,False,1771.2,147.6,19.5,2024-02-02
SHN_MSR_001409,SKU_000340,FAC_SHN_0016,151,False,3306.9,194.0,6.04,2024-10-17
SHN_MSR_001410,SKU_000412,FAC_SHN_0005,161,False,875.84,122.62,9.52,2023-05-31
SHN_MSR_001411,SKU_000894,FAC_SHN_0009,140,False,18900.0,75.6,12.93,2023-05-20
SHN_MSR_001412,SKU_000912,FAC_SHN_0019,123,False,1586.7,93.09,13.49,2023-04-12
SHN_MSR_001413,SKU_000753,FAC_SHN_0019,112,False,15624.0,62.5,19.6,2023-02-11
SHN_MSR_001414,SKU_000140,FAC_SHN_0006,110,False,1170.4,163.86,16.0,2024-03-13
SHN_MSR_001415,SKU_000578,FAC_SHN_0009,7675,True,180362.5,34268.88,18.42,2024-06-22
SHN_MSR_001416,SKU_000191,FAC_SHN_0009,64,False,1209.6,90.72,14.42,2023-05-04
SHN_MSR_001417,SKU_000013,FAC_SHN_0013,175,False,49087.5,196.35,12.59,2024-06-19
SHN_MSR_001418,SKU_000026,FAC_SHN_0014,50,False,260.0,49.4,9.63,2024-09-18
SHN_MSR_001419,SKU_000161,FAC_SHN_0020,140,False,2822.4,235.2,18.84,2023-11-25
SHN_MSR_001420,SKU_000285,FAC_SHN_0014,118,False,566.4,42.48,18.65,2023-07-05
SHN_MSR_001421,SKU_000476,FAC_SHN_0006,195,False,2847.0,213.52,10.29,2023-01-01
SHN_MSR_001422,SKU_000886,FAC_SHN_0004,189,False,1786.05,104.78,13.99,2023-11-08
SHN_MSR_001423,SKU_000254,FAC_SHN_0011,108,False,2721.6,159.67,5.79,2023-08-08
SHN_MSR_001424,SKU_000610,FAC_SHN_0013,187,False,1187.45,225.62,10.74,2023-02-22
SHN_MSR_001425,SKU_000214,FAC_SHN_0016,9752,True,146280.0,8581.76,17.94,2023-02-22
SHN_MSR_001426,SKU_000393,FAC_SHN_0012,129,False,541.8,45.15,16.13,2023-01-22
SHN_MSR_001427,SKU_000391,FAC_SHN_0013,135,False,5151.6,721.22,9.91,2023-04-23
SHN_MSR_001428,SKU_000532,FAC_SHN_0010,64,False,3886.08,323.84,13.39,2023-08-07
SHN_MSR_001429,SKU_000859,FAC_SHN_0008,7899,True,35150.55,6678.6,19.02,2023-06-11
SHN_MSR_001430,SKU_000599,FAC_SHN_0015,147,False,1258.32,176.16,9.09,2024-10-04
SHN_MSR_001431,SKU_000672,FAC_SHN_0001,115,False,822.25,156.23,19.64,2023-06-02
SHN_MSR_001432,SKU_000600,FAC_SHN_0017,145,False,659.75,125.35,12.04,2024-04-30
SHN_MSR_001433,SKU_000423,FAC_SHN_0016,157,False,1770.96,147.58,19.33,2024-08-19
SHN_MSR_001434,SKU_000376,FAC_SHN_0010,126,False,1209.6,100.8,8.32,2024-02-04
SHN_MSR_001435,SKU_000023,FAC_SHN_0010,153,False,2126.7,159.5,9.94,2024-10-07
SHN_MSR_001436,SKU_000608,FAC_SHN_0017,139,False,2210.1,129.66,6.87,2023-06-30
SHN_MSR_001437,SKU_000588,FAC_SHN_0012,107,False,1123.5,84.26,9.73,2023-08-06
SHN_MSR_001438,SKU_000736,FAC_SHN_0006,104,False,390.0,22.88,12.28,2023-04-11
SHN_MSR_001439,SKU_000230,FAC_SHN_0015,8325,True,174825.0,14568.75,12.02,2024-04-26
SHN_MSR_001440,SKU_000188,FAC_SHN_0005,142,False,33654.0,134.62,15.04,2024-05-21
SHN_MSR_001441,SKU_000875,FAC_SHN_0013,9727,True,189092.88,15757.74,17.07,2024-01-29
SHN_MSR_001442,SKU_000144,FAC_SHN_0014,89,False,412.96,57.81,5.76,2023-06-21
SHN_MSR_001443,SKU_000211,FAC_SHN_0015,122,False,6039.0,354.29,19.21,2024-05-04
SHN_MSR_001444,SKU_000911,FAC_SHN_0012,92,False,759.0,144.21,17.29,2024-10-28
SHN_MSR_001445,SKU_000702,FAC_SHN_0013,178,False,6114.3,358.71,17.79,2023-07-05
SHN_MSR_001446,SKU_000689,FAC_SHN_0005,87,False,1383.3,103.75,10.21,2024-12-27
SHN_MSR_001447,SKU_000340,FAC_SHN_0019,5267,True,115347.3,6767.04,16.3,2024-10-09
SHN_MSR_001448,SKU_000563,FAC_SHN_0001,62,False,288.3,54.78,10.47,2023-08-02
SHN_MSR_001449,SKU_000403,FAC_SHN_0020,104,False,2471.04,205.92,17.25,2024-10-24
SHN_MSR_001450,SKU_000517,FAC_SHN_0016,85,False,986.0,73.95,14.01,2023-11-27
SHN_MSR_001451,SKU_000212,FAC_SHN_0012,92,False,2914.56,408.04,10.35,2024-07-22
SHN_MSR_001452,SKU_000219,FAC_SHN_0001,3264,True,78009.6,5850.72,15.31,2023-01-03
SHN_MSR_001453,SKU_000558,FAC_SHN_0005,200,False,7168.0,1003.52,19.07,2023-12-07
SHN_MSR_001454,SKU_000097,FAC_SHN_0017,169,False,15717.0,62.87,15.39,2023-05-08
SHN_MSR_001455,SKU_000891,FAC_SHN_0003,4364,True,19419.8,3689.76,19.54,2024-12-08
SHN_MSR_001456,SKU_000930,FAC_SHN_0014,147,False,2134.44,177.87,12.12,2024-11-13
SHN_MSR_001457,SKU_000578,FAC_SHN_0003,7225,True,169787.5,32259.62,9.18,2024-09-23
SHN_MSR_001458,SKU_000079,FAC_SHN_0007,51,False,6885.0,27.54,18.64,2024-04-17
SHN_MSR_001459,SKU_000410,FAC_SHN_0007,126,False,982.8,57.66,8.66,2023-05-20
SHN_MSR_001460,SKU_000649,FAC_SHN_0015,69,False,1366.2,113.85,12.32,2024-07-07
SHN_MSR_001461,SKU_000212,FAC_SHN_0006,165,False,5227.2,731.81,18.27,2024-05-21
SHN_MSR_001462,SKU_000941,FAC_SHN_0007,137,False,2224.88,311.48,8.61,2024-05-31
SHN_MSR_001463,SKU_000367,FAC_SHN_0009,147,False,1734.6,130.1,6.32,2023-04-21
SHN_MSR_001464,SKU_000547,FAC_SHN_0019,189,False,2509.92,351.39,7.57,2024-11-09
SHN_MSR_001465,SKU_000354,FAC_SHN_0013,69,False,590.64,82.69,12.9,2023-10-31
SHN_MSR_001466,SKU_000811,FAC_SHN_0001,93,False,1185.75,69.56,8.9,2024-12-23
SHN_MSR_001467,SKU_000592,FAC_SHN_0003,150,False,4342.5,254.76,18.09,2024-09-04
SHN_MSR_001468,SKU_000392,FAC_SHN_0011,78,False,1193.4,89.5,7.71,2024-08-01
SHN_MSR_001469,SKU_000306,FAC_SHN_0013,129,False,35991.0,143.96,18.73,2023-08-15
SHN_MSR_001470,SKU_000025,FAC_SHN_0007,68,False,3719.6,278.97,15.62,2023-02-11
SHN_MSR_001471,SKU_000916,FAC_SHN_0010,112,False,31248.0,124.99,15.04,2024-03-14
SHN_MSR_001472,SKU_000233,FAC_SHN_0008,90,False,7803.0,457.78,6.93,2024-02-12
SHN_MSR_001473,SKU_000615,FAC_SHN_0012,4690,True,27764.8,3887.07,5.06,2023-08-27
SHN_MSR_001474,SKU_000253,FAC_SHN_0016,121,False,39022.5,156.09,6.66,2023-01-29
SHN_MSR_001475,SKU_000854,FAC_SHN_0003,60,False,13680.0,54.72,7.02,2024-11-11
SHN_MSR_001476,SKU_000879,FAC_SHN_0013,130,False,3286.4,460.1,11.92,2023-01-30
SHN_MSR_001477,SKU_000995,FAC_SHN_0009,8076,True,2374344.0,9497.38,19.79,2024-10-16
SHN_MSR_001478,SKU_000087,FAC_SHN_0015,9363,True,1938141.0,7752.56,8.6,2024-10-07
SHN_MSR_001479,SKU_000437,FAC_SHN_0003,64,False,44736.0,178.94,13.33,2023-05-10
SHN_MSR_001480,SKU_000263,FAC_SHN_0018,161,False,20527.5,82.11,9.94,2024-01-19
SHN_MSR_001481,SKU_000394,FAC_SHN_0012,72,False,918.0,53.86,9.91,2023-04-22
SHN_MSR_001482,SKU_000147,FAC_SHN_0012,60,False,892.8,124.99,16.78,2023-02-24
SHN_MSR_001483,SKU_000410,FAC_SHN_0009,72,False,561.6,32.95,19.14,2023-02-06
SHN_MSR_001484,SKU_000360,FAC_SHN_0004,151,False,1691.2,126.84,13.66,2023-09-16
SHN_MSR_001485,SKU_000939,FAC_SHN_0012,163,False,2428.7,182.15,15.91,2023-03-18
SHN_MSR_001486,SKU_000066,FAC_SHN_0003,134,False,1956.4,146.73,10.26,2024-05-24
SHN_MSR_001487,SKU_000419,FAC_SHN_0015,57,False,940.5,55.18,7.0,2023-07-21
SHN_MSR_001488,SKU_000669,FAC_SHN_0003,175,False,50137.5,200.55,15.65,2023-12-06
SHN_MSR_001489,SKU_000083,FAC_SHN_0009,122,False,28365.0,113.46,11.02,2024-09-18
SHN_MSR_001490,SKU_000435,FAC_SHN_0013,5007,True,826155.0,3304.62,13.33,2024-09-09
SHN_MSR_001491,SKU_000005,FAC_SHN_0013,190,False,3534.0,265.05,7.53,2024-07-20
SHN_MSR_001492,SKU_000738,FAC_SHN_0012,3215,True,33950.4,4753.06,11.19,2023-04-23
SHN_MSR_001493,SKU_000248,FAC_SHN_0016,80,False,1328.0,99.6,5.26,2024-12-15
SHN_MSR_001494,SKU_000826,FAC_SHN_0015,121,False,1142.24,159.91,10.95,2024-07-08
SHN_MSR_001495,SKU_000304,FAC_SHN_0020,116,False,501.12,41.76,15.72,2024-08-27
SHN_MSR_001496,SKU_000678,FAC_SHN_0004,114,False,1805.76,150.48,14.65,2024-01-04
SHN_MSR_001497,SKU_000681,FAC_SHN_0003,77,False,63178.5,252.71,5.95,2024-12-28
SHN_MSR_001498,SKU_000412,FAC_SHN_0012,73,False,397.12,55.6,15.99,2024-03-10
SHN_MSR_001499,SKU_000586,FAC_SHN_0018,53,False,400.15,76.03,6.83,2023-04-22
SHN_MSR_001500,SKU_000869,FAC_SHN_0003,200,False,49200.0,196.8,5.63,2023-06-02
SHN_MSR_001501,SKU_000891,FAC_SHN_0017,4364,True,19419.8,3689.76,5.04,2023-09-12
SHN_MSR_001502,SKU_000150,FAC_SHN_0013,192,False,1889.28,264.5,16.78,2024-02-23
SHN_MSR_001503,SKU_000171,FAC_SHN_0002,104,False,6751.68,562.64,5.08,2024-05-23
SHN_MSR_001504,SKU_000861,FAC_SHN_0006,67,False,1286.4,96.48,18.03,2023-06-13
SHN_MSR_001505,SKU_000709,FAC_SHN_0020,160,False,2640.0,154.88,9.22,2024-10-24
SHN_MSR_001506,SKU_000175,FAC_SHN_0010,138,False,3262.32,271.86,16.31,2023-07-28
SHN_MSR_001507,SKU_000820,FAC_SHN_0009,133,False,678.3,128.88,7.86,2023-11-30
SHN_MSR_001508,SKU_000001,FAC_SHN_0018,193,False,50373.0,201.49,18.41,2024-07-01
SHN_MSR_001509,SKU_000025,FAC_SHN_0001,124,False,6782.8,508.71,12.14,2024-03-01
SHN_MSR_001510,SKU_000425,FAC_SHN_0002,160,False,1792.0,340.48,16.97,2024-11-15
SHN_MSR_001511,SKU_000486,FAC_SHN_0004,130,False,2795.0,209.62,7.74,2023-03-15
SHN_MSR_001512,SKU_000974,FAC_SHN_0018,125,False,20062.5,80.25,15.22,2023-02-26
SHN_MSR_001513,SKU_000624,FAC_SHN_0001,130,False,374.4,31.2,14.54,2023-07-10
SHN_MSR_001514,SKU_000654,FAC_SHN_0007,174,False,57159.0,228.64,14.83,2023-08-04
SHN_MSR_001515,SKU_000666,FAC_SHN_0014,193,False,7218.2,541.36,13.04,2023-01-01
SHN_MSR_001516,SKU_000438,FAC_SHN_0002,88,False,1196.8,89.76,12.5,2024-09-24
SHN_MSR_001517,SKU_000716,FAC_SHN_0002,189,False,6180.3,362.58,10.99,2023-11-08
SHN_MSR_001518,SKU_000249,FAC_SHN_0002,186,False,4808.1,913.54,6.18,2023-02-15
SHN_MSR_001519,SKU_000285,FAC_SHN_0016,86,False,412.8,30.96,5.88,2024-03-12
SHN_MSR_001520,SKU_000744,FAC_SHN_0018,197,False,1231.25,233.94,16.93,2024-12-11
SHN_MSR_001521,SKU_000296,FAC_SHN_0011,82,False,15006.0,60.02,9.33,2023-06-03
SHN_MSR_001522,SKU_000694,FAC_SHN_0005,98,False,2246.16,187.18,17.68,2023-08-02
SHN_MSR_001523,SKU_000645,FAC_SHN_0011,103,False,1693.32,141.11,5.99,2024-12-08
SHN_MSR_001524,SKU_000840,FAC_SHN_0004,182,False,4324.32,360.36,6.88,2023-02-12
SHN_MSR_001525,SKU_000822,FAC_SHN_0009,156,False,2410.2,141.4,11.93,2024-02-13
SHN_MSR_001526,SKU_000171,FAC_SHN_0017,166,False,10776.72,898.06,16.38,2024-10-11
SHN_MSR_001527,SKU_000619,FAC_SHN_0013,53,False,2289.6,171.72,18.78,2023-08-08
SHN_MSR_001528,SKU_000385,FAC_SHN_0010,108,False,2462.4,144.46,15.61,2024-11-28
SHN_MSR_001529,SKU_000281,FAC_SHN_0013,149,False,9422.76,785.23,10.7,2023-10-05
SHN_MSR_001530,SKU_000160,FAC_SHN_0004,75,False,2486.25,145.86,5.1,2024-06-04
SHN_MSR_001531,SKU_000102,FAC_SHN_0012,125,False,2655.0,221.25,9.29,2023-08-23
SHN_MSR_001532,SKU_000278,FAC_SHN_0012,71,False,415.35,78.92,13.2,2023-01-25
SHN_MSR_001533,SKU_000631,FAC_SHN_0017,83,False,1660.0,315.4,15.27,2024-12-25
SHN_MSR_001534,SKU_000066,FAC_SHN_0001,2522,True,36821.2,2761.59,5.03,2023-12-02
SHN_MSR_001535,SKU_000482,FAC_SHN_0008,65,False,3880.5,227.66,7.71,2023-10-27
SHN_MSR_001536,SKU_000290,FAC_SHN_0011,167,False,29809.5,119.24,19.0,2023-08-19
SHN_MSR_001537,SKU_000961,FAC_SHN_0003,6016,True,116951.04,9745.92,12.02,2024-01-17
SHN_MSR_001538,SKU_000503,FAC_SHN_0012,95,False,1296.75,76.08,16.66,2023-03-01
SHN_MSR_001539,SKU_000975,FAC_SHN_0016,169,False,1090.05,207.11,5.55,2024-09-21
SHN_MSR_001540,SKU_000491,FAC_SHN_0017,70,False,1235.5,234.74,8.19,2023-07-15
SHN_MSR_001541,SKU_000468,FAC_SHN_0009,62,False,39990.0,159.96,10.38,2024-07-26
SHN_MSR_001542,SKU_000132,FAC_SHN_0017,114,False,839.04,117.47,7.24,2024-11-29
SHN_MSR_001543,SKU_000625,FAC_SHN_0008,83,False,776.05,147.45,15.17,2023-02-20
SHN_MSR_001544,SKU_000338,FAC_SHN_0012,136,False,30804.0,123.22,12.13,2024-02-25
SHN_MSR_001545,SKU_000956,FAC_SHN_0006,160,False,1356.8,189.95,14.03,2024-06-10
SHN_MSR_001546,SKU_000357,FAC_SHN_0019,3447,True,38468.52,3205.71,11.57,2024-10-07
SHN_MSR_001547,SKU_000051,FAC_SHN_0007,9255,True,162425.25,9528.95,11.99,2023-10-24
SHN_MSR_001548,SKU_000985,FAC_SHN_0009,5963,True,34883.55,2046.5,11.26,2024-10-20
SHN_MSR_001549,SKU_000473,FAC_SHN_0009,182,False,1301.3,247.25,5.59,2023-09-08
SHN_MSR_001550,SKU_000753,FAC_SHN_0020,128,False,17856.0,71.42,10.31,2024-11-01
SHN_MSR_001551,SKU_000847,FAC_SHN_0005,60,False,2160.0,8.64,6.38,2024-04-02
SHN_MSR_001552,SKU_000846,FAC_SHN_0001,6014,True,39692.4,2328.62,9.69,2024-06-01
SHN_MSR_001553,SKU_000461,FAC_SHN_0019,119,False,844.9,160.53,13.77,2024-01-31
SHN_MSR_001554,SKU_000377,FAC_SHN_0010,147,False,5189.1,389.18,8.62,2023-08-09
SHN_MSR_001555,SKU_000898,FAC_SHN_0020,112,False,3376.8,198.11,14.87,2024-11-12
SHN_MSR_001556,SKU_000358,FAC_SHN_0012,89,False,1263.8,94.78,7.1,2023-04-05
SHN_MSR_001557,SKU_000963,FAC_SHN_0010,77,False,1139.6,159.54,17.36,2024-07-01
SHN_MSR_001558,SKU_000444,FAC_SHN_0013,194,False,574.24,80.39,19.89,2023-05-12
SHN_MSR_001559,SKU_000977,FAC_SHN_0015,154,False,1127.28,93.94,8.81,2023-06-25
SHN_MSR_001560,SKU_000297,FAC_SHN_0002,2632,True,22240.4,4225.68,15.82,2023-06-12
SHN_MSR_001561,SKU_000545,FAC_SHN_0014,63,False,1483.65,281.89,7.91,2024-09-20
SHN_MSR_001562,SKU_000460,FAC_SHN_0012,108,False,1270.08,177.81,17.75,2024-06-23
SHN_MSR_001563,SKU_000428,FAC_SHN_0013,175,False,34125.0,136.5,13.44,2024-10-10
SHN_MSR_001564,SKU_000633,FAC_SHN_0017,132,False,1980.0,376.2,18.24,2024-05-22
SHN_MSR_001565,SKU_000482,FAC_SHN_0001,167,False,9969.9,584.9,17.15,2024-02-14
SHN_MSR_001566,SKU_000065,FAC_SHN_0018,191,False,2230.88,312.32,18.68,2024-11-26
SHN_MSR_001567,SKU_000252,FAC_SHN_0017,78,False,2425.8,181.94,12.15,2024-05-26
SHN_MSR_001568,SKU_000969,FAC_SHN_0016,56,False,324.8,61.71,13.34,2024-11-06
SHN_MSR_001569,SKU_000754,FAC_SHN_0009,103,False,31518.0,126.07,19.25,2023-01-27
SHN_MSR_001570,SKU_000897,FAC_SHN_0019,3476,True,106365.6,6240.12,15.42,2024-01-22
SHN_MSR_001571,SKU_000116,FAC_SHN_0013,9336,True,72820.8,4272.15,5.07,2023-12-20
SHN_MSR_001572,SKU_000985,FAC_SHN_0004,144,False,842.4,49.42,8.93,2023-06-04
SHN_MSR_001573,SKU_000114,FAC_SHN_0009,123,False,1672.8,125.46,15.54,2023-12-17
SHN_MSR_001574,SKU_000672,FAC_SHN_0019,55,False,393.25,74.72,8.44,2024-07-18
SHN_MSR_001575,SKU_000872,FAC_SHN_0009,148,False,2841.6,166.71,14.23,2024-02-07
SHN_MSR_001576,SKU_000266,FAC_SHN_0014,52,False,478.4,35.88,18.73,2023-11-23
SHN_MSR_001577,SKU_000061,FAC_SHN_0020,2124,True,6372.0,1210.68,14.84,2024-12-27
SHN_MSR_001578,SKU_000716,FAC_SHN_0010,72,False,2354.4,138.12,13.69,2023-06-16
SHN_MSR_001579,SKU_000468,FAC_SHN_0001,9626,True,6208770.0,24835.08,17.61,2024-05-05
SHN_MSR_001580,SKU_000185,FAC_SHN_0010,154,False,2698.08,224.84,11.02,2024-02-01
SHN_MSR_001581,SKU_000011,FAC_SHN_0020,145,False,2378.0,451.82,18.27,2023-04-17
SHN_MSR_001582,SKU_000971,FAC_SHN_0015,111,False,2184.48,182.04,11.43,2024-02-07
SHN_MSR_001583,SKU_000305,FAC_SHN_0012,171,False,3283.2,273.6,18.0,2024-04-28
SHN_MSR_001584,SKU_000470,FAC_SHN_0006,200,False,45000.0,180.0,15.89,2023-10-25
SHN_MSR_001585,SKU_000958,FAC_SHN_0005,6031,True,76714.32,10740.0,5.76,2023-09-13
SHN_MSR_001586,SKU_000842,FAC_SHN_0014,99,False,3578.85,209.96,10.71,2023-12-18
SHN_MSR_001587,SKU_000905,FAC_SHN_0007,9140,True,171832.0,24056.48,9.46,2024-05-27
SHN_MSR_001588,SKU_000160,FAC_SHN_0013,193,False,6397.95,375.35,18.09,2023-08-07
SHN_MSR_001589,SKU_000248,FAC_SHN_0004,113,False,1875.8,140.69,16.61,2023-07-28
SHN_MSR_001590,SKU_000991,FAC_SHN_0009,80,False,1430.4,119.2,11.38,2024-08-23
SHN_MSR_001591,SKU_000567,FAC_SHN_0008,7780,True,76555.2,10717.73,19.18,2023-08-20
SHN_MSR_001592,SKU_000734,FAC_SHN_0004,88,False,1034.88,144.88,16.25,2024-06-15
SHN_MSR_001593,SKU_000671,FAC_SHN_0005,3579,True,1664235.0,6656.94,6.09,2023-04-05
SHN_MSR_001594,SKU_000593,FAC_SHN_0007,152,False,20064.0,80.26,6.09,2023-01-15
SHN_MSR_001595,SKU_000806,FAC_SHN_0015,7319,True,174558.15,10240.74,17.12,2023-11-27
SHN_MSR_001596,SKU_000791,FAC_SHN_0016,166,False,107319.0,429.28,16.54,2023-07-09
SHN_MSR_001597,SKU_000165,FAC_SHN_0009,59,False,2525.2,189.39,12.04,2023-04-23
SHN_MSR_001598,SKU_000335,FAC_SHN_0005,61,False,2976.8,223.26,14.97,2024-05-06
SHN_MSR_001599,SKU_000835,FAC_SHN_0009,57,False,1137.15,66.71,10.49,2023-11-12
SHN_MSR_001600,SKU_000102,FAC_SHN_0013,7649,True,162464.76,13538.73,11.3,2024-12-16
SHN_MSR_001601,SKU_000000,FAC_SHN_0019,59,False,1752.3,102.8,7.26,2024-04-19
SHN_MSR_001602,SKU_000469,FAC_SHN_0005,74,False,882.08,123.49,13.48,2023-03-08
SHN_MSR_001603,SKU_000248,FAC_SHN_0010,104,False,1726.4,129.48,7.14,2023-02-12
SHN_MSR_001604,SKU_000714,FAC_SHN_0016,102,False,3927.0,294.53,7.7,2023-04-09
SHN_MSR_001605,SKU_000233,FAC_SHN_0001,114,False,9883.8,579.85,9.94,2023-07-31
SHN_MSR_001606,SKU_000261,FAC_SHN_0012,6670,True,91779.2,12849.09,8.36,2023-11-10
SHN_MSR_001607,SKU_000588,FAC_SHN_0007,99,False,1039.5,77.96,13.2,2024-01-31
SHN_MSR_001608,SKU_000936,FAC_SHN_0008,183,False,1976.4,375.52,5.52,2024-05-13
SHN_MSR_001609,SKU_000424,FAC_SHN_0006,113,False,1057.68,148.08,7.26,2024-08-16
SHN_MSR_001610,SKU_000768,FAC_SHN_0014,186,False,1071.36,89.28,12.18,2024-10-10
SHN_MSR_001611,SKU_000336,FAC_SHN_0006,145,False,2189.5,164.21,12.14,2024-06-13
SHN_MSR_001612,SKU_000593,FAC_SHN_0010,53,False,6996.0,27.98,17.19,2024-07-13
SHN_MSR_001613,SKU_000388,FAC_SHN_0018,144,False,806.4,153.22,13.83,2024-10-18
SHN_MSR_001614,SKU_000438,FAC_SHN_0006,8197,True,111479.2,8360.94,13.32,2023-05-15
SHN_MSR_001615,SKU_000034,FAC_SHN_0014,94,False,2166.7,411.67,19.74,2024-04-22
SHN_MSR_001616,SKU_000556,FAC_SHN_0009,199,False,9372.9,549.88,6.72,2023-05-12
SHN_MSR_001617,SKU_000430,FAC_SHN_0008,190,False,3420.0,285.0,5.83,2023-09-02
SHN_MSR_001618,SKU_000536,FAC_SHN_0006,100,False,2380.0,178.5,8.87,2023-08-14
SHN_MSR_001619,SKU_000861,FAC_SHN_0013,171,False,3283.2,246.24,16.85,2023-08-05
SHN_MSR_001620,SKU_000960,FAC_SHN_0016,90,False,316.8,44.35,7.99,2023-06-06
SHN_MSR_001621,SKU_000537,FAC_SHN_0013,4416,True,1212192.0,4848.77,11.52,2024-03-17
SHN_MSR_001622,SKU_000402,FAC_SHN_0013,90,False,24705.0,98.82,19.59,2023-06-16
SHN_MSR_001623,SKU_000044,FAC_SHN_0015,4886,True,447069.0,1788.28,14.27,2024-03-26
SHN_MSR_001624,SKU_000112,FAC_SHN_0003,89,False,3278.76,273.23,11.29,2023-11-22
SHN_MSR_001625,SKU_000231,FAC_SHN_0006,194,False,3259.2,244.44,5.32,2023-07-15
SHN_MSR_001626,SKU_000419,FAC_SHN_0012,96,False,1584.0,92.93,15.31,2023-05-11
SHN_MSR_001627,SKU_000336,FAC_SHN_0015,4851,True,73250.1,5493.76,17.48,2023-01-03
SHN_MSR_001628,SKU_000544,FAC_SHN_0009,71,False,26199.0,104.8,17.49,2023-12-28
SHN_MSR_001629,SKU_000202,FAC_SHN_0008,5585,True,234570.0,17592.75,13.09,2023-03-22
SHN_MSR_001630,SKU_000324,FAC_SHN_0013,170,False,693.6,57.8,13.87,2024-01-21
SHN_MSR_001631,SKU_000486,FAC_SHN_0001,164,False,3526.0,264.45,7.79,2023-08-26
SHN_MSR_001632,SKU_000313,FAC_SHN_0010,5992,True,62556.48,5213.04,11.9,2024-12-09
SHN_MSR_001633,SKU_000974,FAC_SHN_0018,118,False,18939.0,75.76,15.56,2024-03-21
SHN_MSR_001634,SKU_000735,FAC_SHN_0009,155,False,86257.5,345.03,17.78,2023-02-28
SHN_MSR_001635,SKU_000131,FAC_SHN_0016,148,False,4262.4,250.06,6.86,2023-03-12
SHN_MSR_001636,SKU_000966,FAC_SHN_0001,61,False,636.84,53.07,8.05,2024-07-30
