measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
MSR_01286,PROD_0579,F013,8240,1497043.2,19960.58,10.81,2024-05-01
MSR_01287,PROD_0615,F016,824,62294.4,830.59,11.3,2024-11-20
MSR_01288,PROD_0596,F006,5044,385109.4,20795.91,8.1,2023-06-15
MSR_01289,PROD_0869,F007,7210,684950.0,18493.65,5.29,2023-10-29
MSR_01290,PROD_0864,F009,5277,248546.7,29825.6,12.67,2023-10-01
MSR_01291,PROD_0045,F014,3875,2142875.0,57857.62,6.73,2024-01-13
MSR_01292,PROD_0893,F012,4597,4269693.6,9330.07,3.59,2023-05-02
MSR_01293,PROD_0714,F003,5542,4503983.4,9842.04,12.46,2023-07-19
MSR_01294,PROD_0306,F007,3332,811342.0,21906.23,4.07,2024-06-26
MSR_01295,PROD_0024,F001,5181,1681234.5,45393.33,8.74,2024-07-22
MSR_01296,PROD_0677,F018,2953,4201823.7,9181.76,13.81,2023-08-19
MSR_01297,PROD_0976,F018,5834,1630603.0,44026.28,3.52,2023-12-21
MSR_01298,PROD_0044,F016,2263,1033059.5,27892.61,5.24,2023-04-17
MSR_01299,PROD_0293,F006,4580,253915.2,3385.54,2.59,2024-04-15
MSR_01300,PROD_0538,F012,966,165301.92,2204.03,12.68,2023-09-02
MSR_01301,PROD_0783,F010,853,136053.5,3673.44,4.8,2023-04-28
MSR_01302,PROD_0130,F008,9611,17328633.0,31769.16,5.2,2024-12-23
MSR_01303,PROD_0363,F020,3209,4158864.0,9087.89,3.98,2024-04-10
MSR_01304,PROD_0303,F008,2719,830654.5,22427.67,4.6,2023-06-04
MSR_01305,PROD_0836,F006,8231,1120074.48,14934.33,9.67,2023-11-18
MSR_01306,PROD_0322,F012,5908,1689688.0,45621.58,13.6,2023-05-30
MSR_01307,PROD_0036,F014,5352,1621656.0,43784.71,7.49,2024-06-16
MSR_01308,PROD_0744,F020,6640,1150579.2,15341.06,8.23,2024-04-02
MSR_01309,PROD_0846,F016,813,302842.5,8176.75,14.55,2023-10-12
MSR_01310,PROD_0537,F010,6414,532362.0,14373.77,3.84,2024-06-08
MSR_01311,PROD_0695,F005,7499,11176509.6,24422.74,10.06,2023-03-24
MSR_01312,PROD_0401,F015,1234,46089.9,2488.85,11.11,2024-01-29
MSR_01313,PROD_0287,F016,8522,245433.6,29452.03,14.21,2024-07-25
MSR_01314,PROD_0424,F004,7877,2134667.0,57636.01,3.36,2023-11-22
MSR_01315,PROD_0548,F013,3749,149585.1,17950.21,13.28,2024-09-06
MSR_01316,PROD_0717,F020,4152,781240.32,10416.54,10.18,2024-06-24
MSR_01317,PROD_0422,F015,5314,3842022.0,7043.71,11.84,2024-08-06
MSR_01318,PROD_0116,F015,9217,497718.0,6636.24,7.74,2024-03-29
MSR_01319,PROD_0277,F015,8937,522814.5,62737.74,2.41,2023-02-06
MSR_01320,PROD_0720,F015,3182,91641.6,10996.99,8.43,2023-08-05
MSR_01321,PROD_0661,F005,6621,10984239.0,20137.77,5.54,2023-07-20
MSR_01322,PROD_0290,F003,8513,11339316.0,20788.75,12.78,2024-10-28
MSR_01323,PROD_0847,F019,6324,84235.68,10108.28,6.91,2023-04-15
MSR_01324,PROD_0055,F013,6783,4517478.0,8282.04,6.0,2024-09-25
MSR_01325,PROD_0751,F001,3906,11864475.0,25926.08,7.08,2024-07-16
MSR_01326,PROD_0054,F015,804,73324.8,977.66,12.0,2024-08-15
MSR_01327,PROD_0831,F015,1809,94701.15,5113.86,2.89,2024-07-25
MSR_01328,PROD_0207,F002,9037,2014889.52,26865.19,9.42,2024-11-27
MSR_01329,PROD_0563,F013,8385,725721.75,39188.97,11.24,2023-03-13
MSR_01330,PROD_0441,F009,4943,110920.92,13310.51,14.88,2024-04-28
MSR_01331,PROD_0648,F001,2807,229893.3,12414.24,10.7,2024-07-23
MSR_01332,PROD_0832,F009,832,68265.6,3686.34,6.18,2024-07-11
MSR_01333,PROD_0450,F007,8973,281034.36,33724.12,12.47,2023-05-06
MSR_01334,PROD_0496,F007,7318,196707.84,23604.94,8.27,2023-10-31
MSR_01335,PROD_0507,F017,6116,1072440.6,57911.79,11.97,2024-04-04
MSR_01336,PROD_0432,F005,4138,10960320.6,23950.33,2.55,2024-09-24
MSR_01337,PROD_0854,F005,6178,181633.2,9808.19,14.13,2023-04-23
MSR_01338,PROD_0645,F013,3978,1461915.0,39471.7,11.03,2023-06-17
MSR_01339,PROD_0120,F014,1949,334253.5,9024.84,7.14,2023-09-06
MSR_01340,PROD_0397,F012,7431,1041528.96,13887.05,6.44,2023-05-25
MSR_01341,PROD_0057,F013,4501,463603.0,12517.28,13.43,2024-10-10
MSR_01342,PROD_0322,F013,4541,1298726.0,35065.6,13.31,2023-10-13
MSR_01343,PROD_0467,F003,6618,8596782.0,15760.77,6.15,2024-04-30
MSR_01344,PROD_0216,F015,4606,252593.04,30311.16,12.39,2024-07-03
MSR_01345,PROD_0520,F008,7426,12520236.0,22953.77,2.76,2023-08-25
MSR_01346,PROD_0414,F006,779,7197.96,863.76,6.12,2024-05-28
MSR_01347,PROD_0864,F016,3094,145727.4,17487.29,5.91,2023-08-22
MSR_01348,PROD_0243,F013,6932,1076400.96,14352.01,11.01,2024-06-12
MSR_01349,PROD_0261,F011,1757,1859608.8,4063.59,14.42,2024-09-03
MSR_01350,PROD_0379,F007,2543,3524598.0,6461.76,12.79,2024-01-01
MSR_01351,PROD_0849,F019,2636,5188438.8,11337.7,3.86,2024-03-21
MSR_01352,PROD_0174,F019,939,215444.16,2872.59,5.45,2023-05-05
MSR_01353,PROD_0057,F006,3206,330218.0,8915.89,9.35,2024-04-25
MSR_01354,PROD_0113,F010,9957,257488.02,30898.56,14.19,2024-05-17
MSR_01355,PROD_0199,F001,5086,270371.76,32444.61,8.49,2024-02-04
MSR_01356,PROD_0543,F020,1507,2789457.0,5114.0,10.45,2023-02-16
MSR_01357,PROD_0559,F019,2508,320823.36,4277.64,7.37,2023-07-14
MSR_01358,PROD_0793,F002,1835,2432659.5,5315.81,11.86,2024-01-08
MSR_01359,PROD_0271,F011,4755,15063840.0,27617.04,5.92,2024-05-08
MSR_01360,PROD_0236,F015,5568,449003.52,5986.71,3.0,2024-11-24
MSR_01361,PROD_0667,F020,7982,219345.36,26321.44,5.08,2023-12-01
MSR_01362,PROD_0092,F005,637,470106.0,861.86,7.81,2023-04-18
MSR_01363,PROD_0540,F015,6940,240679.2,28881.5,8.09,2024-10-24
MSR_01364,PROD_0370,F012,2694,91973.16,11036.78,6.25,2024-02-08
MSR_01365,PROD_0852,F017,7425,796331.25,43001.89,10.86,2023-11-25
MSR_01366,PROD_0042,F009,6665,235141.2,28216.94,12.65,2024-10-28
MSR_01367,PROD_0880,F018,9868,2749619.52,36661.59,3.96,2023-03-27
MSR_01368,PROD_0662,F007,2531,140470.5,7585.41,2.21,2024-12-16
MSR_01369,PROD_0790,F004,4413,1460703.0,39438.98,7.61,2023-03-05
MSR_01370,PROD_0728,F019,3990,9444330.0,17314.6,4.27,2024-02-16
MSR_01371,PROD_0592,F017,9676,1030494.0,55646.68,6.47,2024-05-14
MSR_01372,PROD_0581,F008,6459,60456.24,7254.75,9.67,2023-11-03
MSR_01373,PROD_0214,F012,2383,199457.1,10770.68,12.03,2024-08-13
MSR_01374,PROD_0361,F008,4517,682970.4,36880.4,11.67,2023-04-19
MSR_01375,PROD_0994,F019,4023,561208.5,30305.26,13.12,2024-03-26
MSR_01376,PROD_0850,F007,4393,5825118.0,10679.38,2.28,2023-05-08
MSR_01377,PROD_0470,F013,9560,14119164.0,30852.99,7.63,2024-11-21
MSR_01378,PROD_0375,F012,7777,12575409.0,23054.92,9.73,2023-11-25
MSR_01379,PROD_0090,F013,8537,220254.6,11893.75,7.41,2024-12-26
MSR_01380,PROD_0904,F012,7250,11614500.0,21293.25,8.5,2023-05-20
MSR_01381,PROD_0236,F007,5746,463357.44,6178.1,10.09,2023-06-14
MSR_01382,PROD_0305,F016,3201,275606.1,14882.73,11.68,2023-03-29
MSR_01383,PROD_0840,F002,4671,3152925.0,5780.36,6.77,2024-12-21
MSR_01384,PROD_0526,F017,5399,1220174.0,32944.7,8.19,2023-12-18
MSR_01385,PROD_0178,F014,5878,209491.92,25139.03,12.75,2024-03-15
MSR_01386,PROD_0641,F003,9808,5825952.0,12730.78,3.34,2023-04-20
MSR_01387,PROD_0934,F010,9878,827381.28,11031.75,4.24,2023-11-27
MSR_01388,PROD_0701,F005,6876,15037812.0,27569.32,8.89,2024-01-24
MSR_01389,PROD_0552,F001,7501,8708661.0,19030.04,11.43,2023-07-10
MSR_01390,PROD_0969,F012,930,300855.0,8123.09,13.33,2024-12-20
MSR_01391,PROD_0357,F010,9280,1008921.6,13452.29,9.25,2023-08-26
MSR_01392,PROD_0468,F006,4411,203523.54,24422.82,14.09,2024-05-18
MSR_01393,PROD_0466,F002,1870,193881.6,2585.09,7.64,2024-11-26
MSR_01394,PROD_0236,F005,2443,197003.52,2626.71,3.71,2024-10-20
MSR_01395,PROD_0366,F005,633,120016.8,1600.22,5.24,2023-07-30
MSR_01396,PROD_0932,F004,4777,406283.85,21939.33,11.13,2024-02-03
MSR_01397,PROD_0106,F002,9498,332240.04,39868.8,10.77,2023-05-13
MSR_01398,PROD_0611,F010,7329,244495.44,29339.45,10.93,2023-02-24
MSR_01399,PROD_0098,F018,6681,180387.0,21646.44,3.95,2023-12-12
MSR_01400,PROD_0369,F010,3671,724214.88,9656.2,4.74,2024-05-02
MSR_01401,PROD_0826,F003,8341,1743269.0,47068.26,4.01,2024-08-28
MSR_01402,PROD_0932,F004,2467,209818.35,11330.19,8.75,2024-10-20
MSR_01403,PROD_0435,F017,7051,4188294.0,7678.54,13.95,2023-11-27
MSR_01404,PROD_0303,F018,575,175662.5,4742.89,10.11,2024-03-01
MSR_01405,PROD_0548,F003,1588,63361.2,7603.34,6.46,2023-01-05
MSR_01406,PROD_0694,F013,4600,93840.0,11260.8,4.07,2023-03-06
MSR_01407,PROD_0589,F015,4054,1652815.8,3611.71,4.69,2024-08-07
MSR_01408,PROD_0417,F015,9070,27482100.0,50383.85,2.33,2024-04-06
MSR_01409,PROD_0343,F019,7157,2125629.0,57391.98,5.28,2024-01-26
MSR_01410,PROD_0390,F019,5872,1168528.0,31550.26,7.97,2023-03-08
MSR_01411,PROD_0858,F012,3170,356815.2,4757.54,10.99,2023-07-06
MSR_01412,PROD_0580,F019,7654,182547.9,9857.59,14.13,2024-06-17
MSR_01413,PROD_0934,F013,9668,809791.68,10797.22,7.88,2024-03-03
MSR_01414,PROD_0397,F020,3707,519573.12,6927.64,6.12,2023-01-09
MSR_01415,PROD_0832,F009,8051,660584.55,35671.57,8.35,2024-05-24
MSR_01416,PROD_0087,F006,3716,385720.8,20828.92,11.38,2024-05-19
MSR_01417,PROD_0739,F012,4189,2448470.5,66108.7,4.81,2023-12-28
MSR_01418,PROD_0263,F002,1785,20241.9,2429.03,7.22,2024-12-16
MSR_01419,PROD_0338,F008,3407,5151384.0,11256.73,4.11,2023-12-31
MSR_01420,PROD_0635,F016,6281,161296.08,19355.53,7.15,2024-07-31
MSR_01421,PROD_0906,F005,4680,450403.2,6005.38,12.81,2023-04-14
MSR_01422,PROD_0520,F017,5417,9133062.0,16743.95,13.67,2023-08-06
MSR_01423,PROD_0068,F003,3568,298106.4,16097.75,13.65,2023-06-06
MSR_01424,PROD_0291,F004,4371,9638055.0,17669.77,4.0,2024-08-30
MSR_01425,PROD_0664,F010,7763,1035894.72,13811.93,12.42,2023-09-09
MSR_01426,PROD_0535,F020,4860,629127.0,33972.86,12.02,2024-08-17
MSR_01427,PROD_0847,F010,1855,24708.6,2965.03,9.34,2024-02-18
MSR_01428,PROD_0876,F005,2808,605124.0,16338.35,4.43,2024-04-07
MSR_01429,PROD_0484,F015,5548,219367.92,26324.15,11.86,2024-01-04
MSR_01430,PROD_0038,F020,660,483120.0,885.72,12.25,2023-07-28
MSR_01431,PROD_0894,F005,1449,139451.76,1859.36,8.45,2024-05-23
MSR_01432,PROD_0810,F017,4264,4628145.6,10113.36,14.49,2024-08-12
MSR_01433,PROD_0562,F019,5324,577654.0,15596.66,10.39,2024-10-02
MSR_01434,PROD_0849,F007,5290,10412307.0,22752.82,13.7,2024-02-06
MSR_01435,PROD_0401,F006,7710,287968.5,15550.3,9.68,2024-10-12
MSR_01436,PROD_0571,F013,3294,8742605.4,19104.21,9.08,2023-07-30
MSR_01437,PROD_0008,F010,8096,103952.64,12474.32,6.6,2024-05-18
MSR_01438,PROD_0997,F002,833,50679.72,6081.57,7.12,2024-12-30
MSR_01439,PROD_0287,F011,9337,268905.6,32268.67,11.98,2023-06-08
MSR_01440,PROD_0817,F017,7789,13552860.0,24846.91,9.07,2024-07-11
MSR_01441,PROD_0223,F020,4044,303785.28,4050.47,9.61,2023-04-07
MSR_01442,PROD_0838,F013,5964,16086697.2,35152.41,4.26,2024-10-11
MSR_01443,PROD_0269,F004,9525,14376082.5,31414.4,4.77,2023-11-04
MSR_01444,PROD_0993,F009,2869,220339.2,2937.86,9.25,2023-12-09
MSR_01445,PROD_0003,F006,9261,4889808.0,8964.65,11.5,2024-01-20
MSR_01446,PROD_0247,F007,4528,94272.96,11312.76,7.08,2023-02-19
MSR_01447,PROD_0267,F006,9881,25131335.4,54916.62,11.34,2024-09-29
MSR_01448,PROD_0645,F016,9067,3332122.5,89967.31,7.42,2024-12-15
MSR_01449,PROD_0356,F008,1646,143399.52,1911.99,12.58,2023-08-02
MSR_01450,PROD_0387,F020,8460,11547900.0,21171.15,10.93,2023-10-29
MSR_01451,PROD_0582,F004,1743,1025755.5,27695.4,12.67,2023-11-19
MSR_01452,PROD_0008,F014,2001,25692.84,3083.14,5.25,2024-02-04
MSR_01453,PROD_0196,F003,4165,5285385.0,11549.54,9.21,2024-10-07
MSR_01454,PROD_0617,F003,5764,274942.8,32993.14,9.4,2023-02-15
MSR_01455,PROD_0332,F005,947,3042711.0,6648.89,12.41,2023-11-12
MSR_01456,PROD_0606,F003,2937,7168629.6,15664.78,5.67,2023-05-09
MSR_01457,PROD_0315,F006,8470,13378365.0,29234.2,12.67,2024-01-11
MSR_01458,PROD_0443,F010,3248,5226681.6,11421.27,9.75,2024-10-21
MSR_01459,PROD_0974,F019,5881,5097062.7,11138.03,6.18,2023-07-21
MSR_01460,PROD_0150,F020,1611,411610.5,11113.48,10.51,2023-08-15
MSR_01461,PROD_0205,F013,6829,9608403.0,17615.41,2.11,2024-05-06
MSR_01462,PROD_0607,F002,6855,623805.0,16842.73,2.32,2024-06-30
MSR_01463,PROD_0474,F012,2183,3169716.0,5811.15,11.06,2023-03-19
MSR_01464,PROD_0383,F012,9736,1661351.04,22151.35,6.21,2023-12-10
MSR_01465,PROD_0500,F001,1704,460932.0,12445.16,6.94,2024-05-07
MSR_01466,PROD_0057,F019,1037,106811.0,2883.9,7.57,2024-04-03
MSR_01467,PROD_0003,F020,7184,3793152.0,6954.11,2.92,2023-05-11
MSR_01468,PROD_0225,F006,5354,2876704.2,6286.13,12.68,2024-12-14
MSR_01469,PROD_0919,F013,7984,13700544.0,25117.66,11.1,2024-02-20
MSR_01470,PROD_0929,F011,4967,296529.9,16012.61,3.01,2024-11-19
MSR_01471,PROD_0630,F018,5912,1608064.0,43417.73,11.96,2023-10-21
MSR_01472,PROD_0714,F017,7142,5804303.4,12683.48,14.66,2023-10-07
MSR_01473,PROD_0857,F018,7673,209472.9,11311.54,6.19,2024-02-09
MSR_01474,PROD_0639,F005,7605,3969810.0,7277.98,12.09,2023-12-18
MSR_01475,PROD_0933,F019,6096,715426.56,9539.02,4.2,2023-05-18
MSR_01476,PROD_0283,F001,6902,449320.2,24263.29,9.48,2023-12-25
MSR_01477,PROD_0953,F020,8666,462764.4,24989.28,3.85,2024-08-31
MSR_01478,PROD_0266,F006,9604,10228260.0,18751.81,3.29,2023-12-01
MSR_01479,PROD_0439,F019,3336,890311.68,11870.82,2.99,2023-07-08
MSR_01480,PROD_0014,F002,6881,3362744.7,7348.22,14.64,2024-12-05
MSR_01481,PROD_0579,F009,4713,856257.84,11416.77,14.04,2023-03-12
MSR_01482,PROD_0950,F003,9869,306728.52,36807.42,6.89,2024-08-24
MSR_01483,PROD_0487,F015,598,1768884.0,3242.95,2.33,2024-03-04
MSR_01484,PROD_0326,F006,9993,1129209.0,30488.64,12.91,2024-12-29
MSR_01485,PROD_0688,F002,8840,2815540.0,76019.58,8.6,2023-04-03
MSR_01486,PROD_0687,F008,8319,296988.3,16037.37,12.24,2024-04-05
MSR_01487,PROD_0923,F008,6949,488862.15,26398.56,13.44,2024-11-19
MSR_01488,PROD_0240,F013,3860,84302.4,10116.29,4.41,2024-12-12
MSR_01489,PROD_0701,F006,3895,8518365.0,15617.0,6.97,2024-12-26
MSR_01490,PROD_0465,F004,2637,475925.76,6345.68,7.8,2024-05-19
MSR_01491,PROD_0887,F010,606,270882.0,7313.81,4.16,2024-08-05
MSR_01492,PROD_0699,F001,3234,792330.0,21392.91,12.32,2024-12-22
MSR_01493,PROD_0256,F017,4453,169124.94,20294.99,8.92,2024-02-07
MSR_01494,PROD_0682,F003,1628,2930400.0,5372.4,5.76,2023-01-06
MSR_01495,PROD_0462,F004,5376,303206.4,16373.15,5.49,2023-07-09
MSR_01496,PROD_0822,F006,5748,407648.16,48917.78,12.46,2023-04-28
MSR_01497,PROD_0360,F007,707,45071.25,2433.85,5.48,2023-09-15
MSR_01498,PROD_0978,F011,7942,1794892.0,48462.08,4.22,2024-05-08
MSR_01499,PROD_0095,F014,8245,26788005.0,49111.34,9.65,2023-08-03
MSR_01500,PROD_0996,F018,3611,6308055.9,13784.27,7.49,2023-01-06
MSR_01501,PROD_0234,F018,5426,6153084.0,13445.63,10.42,2024-10-23
MSR_01502,PROD_0633,F011,1833,41792.4,2256.79,6.39,2023-11-10
MSR_01503,PROD_0277,F020,5802,339417.0,40730.04,4.84,2023-01-07
MSR_01504,PROD_0634,F017,2253,235753.92,3143.39,7.13,2024-02-06
MSR_01505,PROD_0326,F008,8714,984682.0,26586.41,3.68,2023-05-21
MSR_01506,PROD_0076,F014,3310,166029.6,2213.73,12.92,2024-06-17
MSR_01507,PROD_0616,F012,897,36597.6,487.97,7.28,2023-10-20
MSR_01508,PROD_0124,F014,1864,140918.4,1878.91,2.55,2024-11-08
MSR_01509,PROD_0633,F009,8561,195190.8,10540.3,6.38,2023-10-18
MSR_01510,PROD_0411,F010,8871,8782290.0,16100.87,13.45,2024-09-28
MSR_01511,PROD_0992,F004,4369,5744798.1,12553.45,6.03,2024-03-11
MSR_01512,PROD_0115,F006,2400,147240.0,7950.96,4.58,2024-12-07
MSR_01513,PROD_0743,F014,5460,5356260.0,9819.81,12.69,2023-07-06
MSR_01514,PROD_0051,F019,2188,4300732.8,9397.9,8.87,2023-12-23
MSR_01515,PROD_0380,F003,5475,470576.25,25411.12,6.72,2023-07-17
MSR_01516,PROD_0109,F009,1589,843759.0,1546.89,8.84,2024-02-21
MSR_01517,PROD_0945,F005,6158,1004985.6,54269.22,3.08,2024-03-18
MSR_01518,PROD_0422,F013,5957,4306911.0,7896.0,10.66,2024-04-19
MSR_01519,PROD_0682,F011,7664,13795200.0,25291.2,14.78,2024-08-29
MSR_01520,PROD_0285,F019,1474,151409.28,2018.79,11.3,2023-07-22
MSR_01521,PROD_0743,F015,5674,5566194.0,10204.69,12.44,2024-08-28
MSR_01522,PROD_0834,F020,1295,4125870.0,9015.79,6.39,2024-07-12
MSR_01523,PROD_0724,F014,4297,6810315.3,14881.8,12.43,2024-11-22
MSR_01524,PROD_0457,F018,9920,348787.2,41854.46,14.43,2024-04-03
MSR_01525,PROD_0084,F008,4543,590953.44,7879.38,4.77,2024-10-23
MSR_01526,PROD_0530,F008,6580,4204620.0,7708.47,9.09,2024-07-27
MSR_01527,PROD_0153,F011,4527,1263033.0,34101.89,11.92,2024-05-05
MSR_01528,PROD_0992,F007,9673,12719027.7,27793.43,3.82,2023-11-15
MSR_01529,PROD_0184,F018,5605,4767052.5,10416.89,6.38,2024-08-05
MSR_01530,PROD_0772,F003,4678,790582.0,21345.71,6.86,2024-10-02
MSR_01531,PROD_0102,F014,9296,2486680.0,67140.36,9.97,2024-09-07
MSR_01532,PROD_0901,F002,8152,418686.72,5582.49,5.68,2023-03-16
MSR_01533,PROD_0450,F002,3615,113221.8,13586.62,7.55,2023-12-31
MSR_01534,PROD_0629,F001,8296,354902.88,42588.35,4.47,2024-12-23
MSR_01535,PROD_0716,F007,4305,355162.5,9589.39,4.17,2023-12-16
MSR_01536,PROD_0088,F012,7899,8189683.2,17895.97,8.7,2024-08-17
MSR_01537,PROD_0484,F007,5584,220791.36,26494.96,7.41,2024-12-03
MSR_01538,PROD_0673,F018,2200,6147900.0,13434.3,12.78,2023-03-08
MSR_01539,PROD_0263,F012,5672,64320.48,7718.46,5.11,2024-02-04
MSR_01540,PROD_0032,F019,8263,3453934.0,93256.22,12.33,2023-06-22
MSR_01541,PROD_0169,F018,4644,933444.0,25202.99,7.97,2024-05-10
MSR_01542,PROD_0119,F012,3249,1780776.9,3891.33,14.75,2023-08-18
MSR_01543,PROD_0268,F002,7589,522502.65,28215.14,2.92,2024-08-09
MSR_01544,PROD_0091,F014,9480,5503140.0,12025.38,4.45,2023-10-02
MSR_01545,PROD_0079,F005,6556,643536.96,8580.49,3.84,2024-03-03
MSR_01546,PROD_0303,F017,6886,2103673.0,56799.17,3.12,2023-03-05
MSR_01547,PROD_0199,F010,699,37158.84,4459.06,11.0,2023-03-04
MSR_01548,PROD_0108,F002,8225,15767325.0,28906.76,6.53,2024-02-26
MSR_01549,PROD_0953,F005,1747,93289.8,5037.65,8.3,2024-06-28
MSR_01550,PROD_0814,F009,6922,7891080.0,14466.98,9.54,2023-02-25
MSR_01551,PROD_0878,F010,2309,289825.68,3864.34,5.91,2023-10-09
MSR_01552,PROD_0457,F010,5332,187473.12,22496.77,8.6,2024-08-23
MSR_01553,PROD_0282,F018,8653,559156.86,67098.82,2.62,2024-02-01
MSR_01554,PROD_0461,F010,3704,594714.24,7929.52,2.89,2023-06-16
MSR_01555,PROD_0886,F012,5315,1206717.6,16089.57,2.28,2024-03-12
MSR_01556,PROD_0279,F010,6597,352279.8,42273.58,5.23,2024-11-25
MSR_01557,PROD_0337,F009,8993,240113.1,12966.11,4.71,2023-01-03
MSR_01558,PROD_0756,F020,1132,193572.0,5226.44,2.25,2024-02-05
MSR_01559,PROD_0967,F016,4239,129713.4,15565.61,14.2,2023-12-19
MSR_01560,PROD_0911,F020,7321,8163647.1,17839.08,8.58,2024-03-05
MSR_01561,PROD_0527,F013,9688,1969376.64,26258.36,10.88,2023-09-05
MSR_01562,PROD_0393,F003,5019,448698.6,24229.72,6.65,2023-11-22
MSR_01563,PROD_0922,F006,8459,9661023.9,21111.13,14.77,2024-04-11
MSR_01564,PROD_0426,F005,625,150937.5,4075.31,5.06,2024-05-28
MSR_01565,PROD_0316,F015,8730,216067.5,11667.64,7.78,2023-06-22
MSR_01566,PROD_0247,F019,4017,83633.94,10036.07,12.51,2024-04-08
MSR_01567,PROD_0410,F011,5684,1432368.0,38673.94,14.89,2024-01-25
MSR_01568,PROD_0299,F013,9900,3098700.0,83664.9,14.41,2024-12-30
MSR_01569,PROD_0911,F001,9202,10261150.2,22422.51,2.29,2024-11-14
MSR_01570,PROD_0404,F008,4684,2668474.8,5831.11,10.12,2024-04-17
MSR_01571,PROD_0863,F007,8398,1045551.0,28229.88,11.65,2023-06-30
MSR_01572,PROD_0569,F006,2406,404785.44,5397.14,6.04,2023-02-28
MSR_01573,PROD_0431,F005,2679,325498.5,8788.46,10.04,2023-05-21
MSR_01574,PROD_0386,F018,1989,336061.44,4480.82,8.59,2023-02-28
MSR_01575,PROD_0405,F013,8655,723125.25,39048.76,3.73,2024-07-12
MSR_01576,PROD_0327,F016,3646,124693.2,6733.43,13.28,2023-10-15
MSR_01577,PROD_0316,F019,4541,112389.75,6069.05,9.49,2024-07-28
MSR_01578,PROD_0977,F014,9967,3807394.0,102799.64,5.17,2024-02-22
MSR_01579,PROD_0624,F016,6068,302186.4,16318.07,9.34,2023-04-12
MSR_01580,PROD_0100,F019,3992,632931.6,34178.31,13.0,2024-11-12
MSR_01581,PROD_0091,F018,5408,3139344.0,6860.05,7.75,2023-09-29
MSR_01582,PROD_0501,F019,1462,2877654.6,6288.21,6.6,2023-04-19
MSR_01583,PROD_0843,F004,3993,548159.04,7308.79,6.32,2024-03-04
MSR_01584,PROD_0508,F012,2486,2326896.0,4265.98,14.59,2023-08-11
MSR_01585,PROD_0813,F012,548,51512.0,1390.82,2.64,2024-03-14
MSR_01586,PROD_0386,F016,9704,1639587.84,21861.17,7.21,2023-03-21
MSR_01587,PROD_0602,F008,7619,4813684.2,10518.79,7.33,2024-01-27
MSR_01588,PROD_0005,F018,8127,15008943.6,32797.32,10.06,2023-03-21
MSR_01589,PROD_0451,F004,7666,3415203.0,7462.85,5.91,2024-09-05
MSR_01590,PROD_0193,F002,884,10395.84,1247.5,8.64,2024-07-05
MSR_01591,PROD_0151,F016,3185,4834830.0,8863.86,5.61,2023-10-13
MSR_01592,PROD_0448,F011,609,30693.6,1657.45,10.53,2024-08-12
MSR_01593,PROD_0121,F012,808,986568.0,1808.71,10.42,2023-04-03
MSR_01594,PROD_0639,F010,2640,1378080.0,2526.48,7.22,2024-01-12
MSR_01595,PROD_0358,F013,2210,758030.0,20466.81,2.94,2024-01-09
MSR_01596,PROD_0530,F016,1904,1216656.0,2230.54,5.09,2024-04-25
MSR_01597,PROD_0244,F004,838,19760.04,2371.2,14.88,2023-03-09
MSR_01598,PROD_0444,F003,8976,2354584.32,31394.46,12.79,2023-05-05
MSR_01599,PROD_0696,F018,2287,179072.1,9669.89,12.34,2023-11-24
MSR_01600,PROD_0869,F005,9958,946010.0,25542.27,4.31,2023-06-26
MSR_01601,PROD_0880,F006,4577,1275335.28,17004.47,7.27,2024-01-09
MSR_01602,PROD_0210,F017,9988,215740.8,25888.9,8.03,2023-08-06
MSR_01603,PROD_0171,F011,7229,315762.72,37891.53,10.98,2024-05-17
MSR_01604,PROD_0755,F010,7226,188165.04,22579.8,10.53,2024-10-15
MSR_01605,PROD_0058,F003,5707,695112.6,37536.08,11.73,2024-04-11
MSR_01606,PROD_0059,F007,8824,776512.0,20965.82,12.47,2024-01-27
MSR_01607,PROD_0050,F009,3462,391032.9,21115.78,8.42,2023-07-06
MSR_01608,PROD_0380,F002,6778,582569.1,31458.73,10.69,2023-04-09
MSR_01609,PROD_0514,F015,1773,4249881.0,7791.45,9.53,2024-10-31
MSR_01610,PROD_0502,F013,643,25308.48,337.45,6.35,2023-04-26
MSR_01611,PROD_0831,F013,8351,437174.85,23607.44,2.79,2023-02-23
MSR_01612,PROD_0849,F019,5510,10845333.0,23699.06,12.7,2024-10-05
MSR_01613,PROD_0152,F019,7394,509742.36,61169.08,3.29,2023-03-13
MSR_01614,PROD_0873,F019,1827,76295.52,1017.27,13.0,2024-12-25
MSR_01615,PROD_0839,F002,6536,306669.12,36800.29,5.52,2023-06-23
MSR_01616,PROD_0765,F017,2123,213043.05,11504.32,14.12,2024-03-13
MSR_01617,PROD_0899,F002,9289,13016675.7,28443.85,12.07,2024-12-09
MSR_01618,PROD_0985,F018,4740,9790470.0,21393.99,8.3,2024-05-29
MSR_01619,PROD_0614,F016,4496,5300784.0,9718.1,6.38,2024-10-17
MSR_01620,PROD_0177,F018,2075,62561.25,3378.31,10.74,2023-09-28
MSR_01621,PROD_0247,F013,9162,190752.84,22890.34,6.03,2024-12-08
MSR_01622,PROD_0596,F013,7420,566517.0,30591.92,6.62,2023-03-24
