shipment_id,product_id,origin_factory_id,destination_id,transport_id,distance_km,shipped_quantity,total_weight_tons,transport_co2_footprint,transport_nox_footprint,transport_sox_footprint
SHP_INDITEX_000768,PROD_0629,F007,DST_INDITEX_001,T_ROAD_D,8273.78,1825,1.3012,1130.44,43.06,10.77
SHP_INDITEX_000769,PROD_0626,F011,DST_INDITEX_002,T_AIR,9393.61,4181,0.6982,8198.59,32.79,6.56
SHP_INDITEX_000770,PROD_0747,F012,DST_INDITEX_002,T_AIR,6204.97,3441,1.3179,10221.94,40.89,8.18
SHP_INDITEX_000771,PROD_0824,F010,DST_INDITEX_002,T_SEA,6087.32,2905,1.3363,122.02,146.42,122.02
SHP_INDITEX_000772,PROD_0790,F001,DST_INDITEX_001,T_SEA,9183.91,279,0.1847,25.44,30.53,25.44
SHP_INDITEX_000773,PROD_0277,F012,DST_INDITEX_001,T_ROAD_D,6629.92,3106,3.0284,2108.16,80.31,20.08
SHP_INDITEX_000774,PROD_0141,F011,DST_INDITEX_001,T_AIR,9880.81,4353,2.133,26344.34,105.38,21.08
SHP_INDITEX_000775,PROD_0339,F011,DST_INDITEX_002,T_ROAD_D,9393.61,2799,0.4954,488.65,18.62,4.65
SHP_INDITEX_000776,PROD_0304,F019,DST_INDITEX_002,T_ROAD_D,8899.31,3478,2.1842,2040.96,77.75,19.44
SHP_INDITEX_000777,PROD_0217,F018,DST_INDITEX_001,T_AIR,7069.36,2251,1.2471,11019.84,44.08,8.82
SHP_INDITEX_000778,PROD_0996,F009,DST_INDITEX_001,T_SEA,8670.07,559,0.3617,47.04,56.44,47.04
SHP_INDITEX_000779,PROD_0843,F008,DST_INDITEX_003,T_ROAD_D,6631.0,2821,1.6136,1123.49,42.8,10.7
SHP_INDITEX_000780,PROD_0741,F018,DST_INDITEX_003,T_SEA,5655.16,3465,1.6078,136.38,163.66,136.38
SHP_INDITEX_000781,PROD_0371,F019,DST_INDITEX_002,T_ROAD_D,8899.31,1117,0.764,713.93,27.2,6.8
SHP_INDITEX_000782,PROD_0399,F007,DST_INDITEX_001,T_ROAD_D,8273.78,1977,1.3542,1176.5,44.82,11.2
SHP_INDITEX_000783,PROD_0465,F008,DST_INDITEX_001,T_SEA,7915.99,1817,1.3664,162.24,194.69,162.24
SHP_INDITEX_000784,PROD_0398,F018,DST_INDITEX_001,T_SEA,7069.36,3130,1.1769,124.8,149.76,124.8
SHP_INDITEX_000785,PROD_0010,F019,DST_INDITEX_001,T_SEA,9305.97,1343,0.6527,91.11,109.33,91.11
SHP_INDITEX_000786,PROD_0031,F009,DST_INDITEX_003,T_SEA,7352.44,2887,0.6958,76.73,92.08,76.73
SHP_INDITEX_000787,PROD_0269,F012,DST_INDITEX_001,T_ROAD_D,6629.92,280,0.1565,108.96,4.15,1.04
SHP_INDITEX_000788,PROD_0030,F015,DST_INDITEX_003,T_RAIL,9449.94,4133,2.4137,501.8,45.62,22.81
SHP_INDITEX_000789,PROD_0835,F017,DST_INDITEX_003,T_AIR,6816.23,3033,1.8896,16099.59,64.4,12.88
SHP_INDITEX_000790,PROD_0117,F008,DST_INDITEX_003,T_RAIL,6631.0,3501,1.635,238.51,21.68,10.84
SHP_INDITEX_000791,PROD_0614,F007,DST_INDITEX_003,T_RAIL,6851.01,655,0.2574,38.8,3.53,1.76
SHP_INDITEX_000792,PROD_0300,F018,DST_INDITEX_003,T_ROAD_D,5655.16,3064,1.3911,826.0,31.47,7.87
SHP_INDITEX_000793,PROD_0985,F018,DST_INDITEX_002,T_SEA,6546.14,793,0.6066,59.57,71.48,59.57
SHP_INDITEX_000794,PROD_0014,F011,DST_INDITEX_003,T_ROAD_D,8488.53,1039,0.1881,167.62,6.39,1.6
SHP_INDITEX_000795,PROD_0380,F007,DST_INDITEX_002,T_AIR,7705.99,3636,2.0834,20068.59,80.27,16.05
SHP_INDITEX_000796,PROD_0530,F018,DST_INDITEX_003,T_ROAD_D,5655.16,2834,0.6036,358.44,13.65,3.41
SHP_INDITEX_000797,PROD_0092,F007,DST_INDITEX_003,T_ROAD_D,6851.01,1526,0.3754,270.04,10.29,2.57
SHP_INDITEX_000798,PROD_0506,F017,DST_INDITEX_001,T_RAIL,8226.66,199,0.0754,13.65,1.24,0.62
SHP_INDITEX_000799,PROD_0474,F019,DST_INDITEX_002,T_ROAD_D,8899.31,1055,0.5106,477.14,18.18,4.54
SHP_INDITEX_000800,PROD_0931,F016,DST_INDITEX_003,T_AIR,8904.14,654,0.3898,4338.36,17.35,3.47
SHP_INDITEX_000801,PROD_0392,F017,DST_INDITEX_003,T_SEA,6816.23,2252,1.117,114.21,137.05,114.21
SHP_INDITEX_000802,PROD_0292,F001,DST_INDITEX_003,T_SEA,7834.3,4147,2.708,318.23,381.87,318.23
SHP_INDITEX_000803,PROD_0123,F001,DST_INDITEX_002,T_SEA,8748.98,3004,1.6222,212.88,255.46,212.88
SHP_INDITEX_000804,PROD_0241,F015,DST_INDITEX_003,T_SEA,9449.94,3094,1.0086,142.97,171.57,142.97
SHP_INDITEX_000805,PROD_0124,F002,DST_INDITEX_001,T_AIR,6553.69,4071,1.2824,10505.28,42.02,8.4
SHP_INDITEX_000806,PROD_0134,F010,DST_INDITEX_001,T_SEA,6588.14,4825,5.6452,557.88,669.45,557.88
SHP_INDITEX_000807,PROD_0418,F019,DST_INDITEX_002,T_RAIL,8899.31,3705,2.1118,413.47,37.59,18.79
SHP_INDITEX_000808,PROD_0048,F002,DST_INDITEX_002,T_RAIL,6118.88,495,0.0752,10.13,0.92,0.46
SHP_INDITEX_000809,PROD_0301,F018,DST_INDITEX_003,T_SEA,5655.16,1258,0.9838,83.45,100.14,83.45
SHP_INDITEX_000810,PROD_0884,F017,DST_INDITEX_003,T_RAIL,6816.23,3823,1.6974,254.54,23.14,11.57
SHP_INDITEX_000811,PROD_0624,F019,DST_INDITEX_003,T_RAIL,7984.62,672,0.2231,39.19,3.56,1.78
SHP_INDITEX_000812,PROD_0325,F009,DST_INDITEX_003,T_RAIL,7352.44,3478,0.7199,116.45,10.59,5.29
SHP_INDITEX_000813,PROD_0297,F015,DST_INDITEX_002,T_SEA,10359.56,4280,1.5322,238.1,285.72,238.1
SHP_INDITEX_000814,PROD_0101,F017,DST_INDITEX_003,T_SEA,6816.23,607,0.3369,34.44,41.33,34.44
SHP_INDITEX_000815,PROD_0945,F014,DST_INDITEX_003,T_AIR,9330.42,4756,5.1745,60350.65,241.4,48.28
SHP_INDITEX_000816,PROD_0370,F005,DST_INDITEX_003,T_AIR,7660.59,4448,2.5309,24235.35,96.94,19.39
SHP_INDITEX_000817,PROD_0112,F011,DST_INDITEX_002,T_ROAD_D,9393.61,4330,3.4207,3373.94,128.53,32.13
SHP_INDITEX_000818,PROD_0055,F006,DST_INDITEX_001,T_ROAD_D,10211.08,1316,0.2922,313.23,11.93,2.98
SHP_INDITEX_000819,PROD_0455,F004,DST_INDITEX_001,T_AIR,7916.7,642,0.6857,6785.17,27.14,5.43
SHP_INDITEX_000820,PROD_0998,F007,DST_INDITEX_001,T_AIR,8273.78,3889,1.3378,13835.99,55.34,11.07
SHP_INDITEX_000821,PROD_0374,F014,DST_INDITEX_003,T_SEA,9330.42,3028,0.9962,139.43,167.31,139.43
SHP_INDITEX_000822,PROD_0679,F004,DST_INDITEX_001,T_SEA,7916.7,3111,1.3471,159.96,191.96,159.96
SHP_INDITEX_000823,PROD_0012,F014,DST_INDITEX_002,T_AIR,10240.15,1300,0.6123,7837.55,31.35,6.27
SHP_INDITEX_000824,PROD_0948,F019,DST_INDITEX_001,T_SEA,9305.97,1877,2.0253,282.71,339.25,282.71
SHP_INDITEX_000825,PROD_0938,F007,DST_INDITEX_002,T_AIR,7705.99,3936,1.4052,13535.11,54.14,10.83
SHP_INDITEX_000826,PROD_0541,F018,DST_INDITEX_002,T_ROAD_D,6546.14,653,0.2201,151.26,5.76,1.44
SHP_INDITEX_000827,PROD_0873,F017,DST_INDITEX_003,T_SEA,6816.23,823,0.1432,14.64,17.57,14.64
SHP_INDITEX_000828,PROD_0905,F003,DST_INDITEX_001,T_ROAD_D,7426.17,2702,1.0051,783.76,29.86,7.46
SHP_INDITEX_000829,PROD_0300,F006,DST_INDITEX_001,T_RAIL,10211.08,2840,1.2894,289.65,26.33,13.17
SHP_INDITEX_000830,PROD_0599,F015,DST_INDITEX_002,T_SEA,10359.56,3234,1.009,156.79,188.15,156.79
SHP_INDITEX_000831,PROD_0187,F007,DST_INDITEX_002,T_SEA,7705.99,268,0.3197,36.96,44.35,36.96
SHP_INDITEX_000832,PROD_0365,F007,DST_INDITEX_003,T_AIR,6851.01,1427,0.2997,2566.3,10.27,2.05
SHP_INDITEX_000833,PROD_0965,F017,DST_INDITEX_003,T_SEA,6816.23,1029,0.6678,68.28,81.94,68.28
SHP_INDITEX_000834,PROD_0167,F009,DST_INDITEX_002,T_SEA,8266.78,2975,1.0561,130.96,157.15,130.96
SHP_INDITEX_000835,PROD_0317,F008,DST_INDITEX_002,T_ROAD_D,7541.24,4495,2.6835,2124.89,80.95,20.24
SHP_INDITEX_000836,PROD_0246,F012,DST_INDITEX_002,T_ROAD_D,6204.97,637,0.2975,193.81,7.38,1.85
SHP_INDITEX_000837,PROD_0162,F006,DST_INDITEX_003,T_ROAD_D,8876.14,279,0.0887,82.69,3.15,0.79
SHP_INDITEX_000838,PROD_0392,F019,DST_INDITEX_001,T_RAIL,9305.97,3096,1.5356,314.39,28.58,14.29
SHP_INDITEX_000839,PROD_0205,F005,DST_INDITEX_002,T_ROAD_D,8559.69,4840,2.27,2040.17,77.72,19.43
SHP_INDITEX_000840,PROD_0786,F011,DST_INDITEX_002,T_ROAD_D,9393.61,929,0.4069,401.34,15.29,3.82
SHP_INDITEX_000841,PROD_0371,F006,DST_INDITEX_002,T_AIR,9791.19,2211,1.5123,18509.31,74.04,14.81
SHP_INDITEX_000842,PROD_0986,F008,DST_INDITEX_003,T_ROAD_D,6631.0,132,0.0508,35.38,1.35,0.34
SHP_INDITEX_000843,PROD_0328,F004,DST_INDITEX_001,T_SEA,7916.7,2481,1.7243,204.76,245.71,204.76
SHP_INDITEX_000844,PROD_0130,F007,DST_INDITEX_002,T_ROAD_D,7705.99,4790,2.8788,2329.31,88.74,22.18
SHP_INDITEX_000845,PROD_0415,F014,DST_INDITEX_001,T_ROAD_D,10600.26,467,0.4978,554.09,21.11,5.28
SHP_INDITEX_000846,PROD_0043,F004,DST_INDITEX_002,T_SEA,7459.52,3606,1.2801,143.24,171.88,143.24
SHP_INDITEX_000847,PROD_0107,F013,DST_INDITEX_003,T_RAIL,5084.99,3822,1.2116,135.54,12.32,6.16
SHP_INDITEX_000848,PROD_0826,F016,DST_INDITEX_001,T_SEA,10228.02,2100,0.8778,134.67,161.61,134.67
SHP_INDITEX_000849,PROD_0781,F008,DST_INDITEX_001,T_ROAD_D,7915.99,217,0.1178,97.94,3.73,0.93
SHP_INDITEX_000850,PROD_0915,F006,DST_INDITEX_001,T_RAIL,10211.08,4792,1.8162,407.99,37.09,18.55
SHP_INDITEX_000851,PROD_0965,F011,DST_INDITEX_001,T_ROAD_D,9880.81,248,0.161,166.99,6.36,1.59
SHP_INDITEX_000852,PROD_0536,F001,DST_INDITEX_003,T_SEA,7834.3,398,0.0601,7.06,8.47,7.06
SHP_INDITEX_000853,PROD_0484,F009,DST_INDITEX_001,T_RAIL,8670.07,838,0.5522,105.34,9.58,4.79
SHP_INDITEX_000854,PROD_0089,F013,DST_INDITEX_001,T_ROAD_D,6468.86,4197,1.5529,1054.77,40.18,10.05
SHP_INDITEX_000855,PROD_0175,F003,DST_INDITEX_001,T_RAIL,7426.17,4178,4.9885,815.01,74.09,37.05
SHP_INDITEX_000856,PROD_0485,F001,DST_INDITEX_003,T_ROAD_D,7834.3,3750,1.59,1307.94,49.83,12.46
SHP_INDITEX_000857,PROD_0609,F013,DST_INDITEX_003,T_SEA,5084.99,3604,1.802,137.45,164.94,137.45
SHP_INDITEX_000858,PROD_0531,F013,DST_INDITEX_001,T_AIR,6468.86,2802,1.2637,10218.39,40.87,8.17
SHP_INDITEX_000859,PROD_0493,F016,DST_INDITEX_003,T_SEA,8904.14,1470,0.6527,87.17,104.61,87.17
SHP_INDITEX_000860,PROD_0340,F013,DST_INDITEX_001,T_RAIL,6468.86,2420,1.4302,203.54,18.5,9.25
SHP_INDITEX_000861,PROD_0054,F013,DST_INDITEX_001,T_ROAD_D,6468.86,736,0.2797,189.97,7.24,1.81
SHP_INDITEX_000862,PROD_0511,F019,DST_INDITEX_003,T_SEA,7984.62,2983,0.525,62.88,75.46,62.88
SHP_INDITEX_000863,PROD_0316,F017,DST_INDITEX_002,T_SEA,7710.28,444,0.0733,8.47,10.17,8.47
SHP_INDITEX_000864,PROD_0912,F014,DST_INDITEX_001,T_AIR,10600.26,427,0.1597,2116.05,8.46,1.69
SHP_INDITEX_000865,PROD_0365,F004,DST_INDITEX_001,T_ROAD_D,7916.7,2927,0.6147,510.95,19.46,4.87
SHP_INDITEX_000866,PROD_0033,F008,DST_INDITEX_002,T_ROAD_D,7541.24,3056,1.8122,1434.96,54.67,13.67
SHP_INDITEX_000867,PROD_0762,F009,DST_INDITEX_003,T_RAIL,7352.44,3677,3.7726,610.23,55.48,27.74
SHP_INDITEX_000868,PROD_0645,F002,DST_INDITEX_001,T_AIR,6553.69,1575,1.1576,9483.39,37.93,7.59
SHP_INDITEX_000869,PROD_0823,F020,DST_INDITEX_001,T_SEA,8747.68,168,0.0993,13.03,15.63,13.03
SHP_INDITEX_000870,PROD_0764,F017,DST_INDITEX_002,T_AIR,7710.28,281,0.1638,1578.9,6.32,1.26
SHP_INDITEX_000871,PROD_0214,F016,DST_INDITEX_002,T_AIR,9819.05,1974,1.1015,13519.51,54.08,10.82
SHP_INDITEX_000872,PROD_0140,F011,DST_INDITEX_002,T_SEA,9393.61,120,0.0616,8.67,10.41,8.67
SHP_INDITEX_000873,PROD_0247,F012,DST_INDITEX_002,T_SEA,6204.97,4296,1.4907,138.75,166.5,138.75
SHP_INDITEX_000874,PROD_0062,F014,DST_INDITEX_001,T_ROAD_D,10600.26,2457,1.2826,1427.52,54.38,13.6
SHP_INDITEX_000875,PROD_0410,F017,DST_INDITEX_002,T_RAIL,7710.28,588,0.2964,50.27,4.57,2.28
SHP_INDITEX_000876,PROD_0204,F002,DST_INDITEX_002,T_SEA,6118.88,106,0.0402,3.69,4.42,3.69
SHP_INDITEX_000877,PROD_0131,F012,DST_INDITEX_003,T_SEA,5289.96,3598,2.2883,181.58,217.89,181.58
SHP_INDITEX_000878,PROD_0044,F002,DST_INDITEX_001,T_SEA,6553.69,4747,4.334,426.06,511.27,426.06
SHP_INDITEX_000879,PROD_0296,F019,DST_INDITEX_003,T_RAIL,7984.62,4549,3.0114,528.99,48.09,24.05
SHP_INDITEX_000880,PROD_0268,F019,DST_INDITEX_003,T_SEA,7984.62,3623,1.663,199.17,239.01,199.17
SHP_INDITEX_000881,PROD_0818,F004,DST_INDITEX_001,T_ROAD_D,7916.7,2539,2.7624,2296.28,87.48,21.87
SHP_INDITEX_000882,PROD_0065,F002,DST_INDITEX_003,T_SEA,5203.87,1012,0.3137,24.49,29.39,24.49
SHP_INDITEX_000883,PROD_0196,F013,DST_INDITEX_002,T_SEA,5995.64,4395,2.0657,185.77,222.93,185.77
SHP_INDITEX_000884,PROD_0994,F017,DST_INDITEX_002,T_SEA,7710.28,1342,1.2481,144.34,173.21,144.34
SHP_INDITEX_000885,PROD_0807,F005,DST_INDITEX_002,T_SEA,8559.69,1870,0.9294,119.33,143.2,119.33
SHP_INDITEX_000886,PROD_0083,F008,DST_INDITEX_003,T_AIR,6631.0,2388,1.1152,9243.58,36.97,7.39
SHP_INDITEX_000887,PROD_0717,F003,DST_INDITEX_003,T_ROAD_D,6062.93,2054,1.6103,1025.15,39.05,9.76
SHP_INDITEX_000888,PROD_0031,F001,DST_INDITEX_002,T_ROAD_D,8748.98,2782,0.6705,615.92,23.46,5.87
SHP_INDITEX_000889,PROD_0188,F005,DST_INDITEX_001,T_AIR,9064.28,2154,0.3468,3929.3,15.72,3.14
SHP_INDITEX_000890,PROD_0333,F009,DST_INDITEX_003,T_SEA,7352.44,657,0.2385,26.3,31.56,26.3
SHP_INDITEX_000891,PROD_0689,F011,DST_INDITEX_003,T_ROAD_D,8488.53,3301,3.4363,3062.8,116.68,29.17
SHP_INDITEX_000892,PROD_0326,F018,DST_INDITEX_003,T_RAIL,5655.16,676,0.1528,19.01,1.73,0.86
SHP_INDITEX_000893,PROD_0938,F006,DST_INDITEX_003,T_RAIL,8876.14,3003,1.0721,209.35,19.03,9.52
SHP_INDITEX_000894,PROD_0761,F018,DST_INDITEX_003,T_ROAD_D,5655.16,185,0.0561,33.28,1.27,0.32
SHP_INDITEX_000895,PROD_0948,F018,DST_INDITEX_002,T_RAIL,6546.14,445,0.4802,69.15,6.29,3.14
SHP_INDITEX_000896,PROD_0599,F015,DST_INDITEX_003,T_ROAD_D,9449.94,643,0.2006,199.06,7.58,1.9
SHP_INDITEX_000897,PROD_0245,F016,DST_INDITEX_001,T_AIR,10228.02,1513,0.8488,10851.84,43.41,8.68
SHP_INDITEX_000898,PROD_0023,F010,DST_INDITEX_001,T_ROAD_D,6588.14,2159,0.3303,228.51,8.7,2.18
SHP_INDITEX_000899,PROD_0691,F017,DST_INDITEX_003,T_ROAD_D,6816.23,2655,1.1496,822.78,31.34,7.84
SHP_INDITEX_000900,PROD_0716,F004,DST_INDITEX_003,T_AIR,6546.69,3996,0.6593,5395.62,21.58,4.32
SHP_INDITEX_000901,PROD_0642,F015,DST_INDITEX_001,T_SEA,10718.54,713,0.3843,61.79,74.15,61.79
SHP_INDITEX_000902,PROD_0149,F009,DST_INDITEX_002,T_RAIL,8266.78,530,0.2804,50.99,4.64,2.32
SHP_INDITEX_000903,PROD_0117,F002,DST_INDITEX_003,T_RAIL,5203.87,3608,1.6849,192.9,17.54,8.77
SHP_INDITEX_000904,PROD_0758,F001,DST_INDITEX_003,T_RAIL,7834.3,3560,3.7451,645.49,58.68,29.34
SHP_INDITEX_000905,PROD_0716,F018,DST_INDITEX_001,T_ROAD_D,7069.36,3908,0.6448,478.64,18.23,4.56
SHP_INDITEX_000906,PROD_0027,F013,DST_INDITEX_003,T_SEA,5084.99,4215,1.7366,132.46,158.95,132.46
SHP_INDITEX_000907,PROD_0588,F017,DST_INDITEX_003,T_SEA,6816.23,3919,2.5748,263.25,315.91,263.25
SHP_INDITEX_000908,PROD_0869,F012,DST_INDITEX_001,T_AIR,6629.92,1886,0.3583,2969.71,11.88,2.38
SHP_INDITEX_000909,PROD_0026,F005,DST_INDITEX_002,T_RAIL,8559.69,4201,2.0459,385.27,35.02,17.51
SHP_INDITEX_000910,PROD_0447,F002,DST_INDITEX_003,T_SEA,5203.87,4881,2.7578,215.27,258.32,215.27
SHP_INDITEX_000911,PROD_0971,F007,DST_INDITEX_003,T_SEA,6851.01,4878,4.8439,497.78,597.34,497.78
SHP_INDITEX_000912,PROD_0860,F016,DST_INDITEX_003,T_SEA,8904.14,2218,0.5013,66.95,80.34,66.95
SHP_INDITEX_000913,PROD_0240,F015,DST_INDITEX_003,T_SEA,9449.94,474,0.1725,24.46,29.35,24.46
SHP_INDITEX_000914,PROD_0878,F008,DST_INDITEX_003,T_SEA,6631.0,2939,1.5371,152.89,183.46,152.89
SHP_INDITEX_000915,PROD_0049,F007,DST_INDITEX_002,T_RAIL,7705.99,2432,1.143,193.78,17.62,8.81
SHP_INDITEX_000916,PROD_0783,F020,DST_INDITEX_001,T_SEA,8747.68,937,0.2989,39.22,47.06,39.22
SHP_INDITEX_000917,PROD_0037,F010,DST_INDITEX_001,T_SEA,6588.14,211,0.0968,9.57,11.48,9.57
SHP_INDITEX_000918,PROD_0947,F012,DST_INDITEX_003,T_ROAD_D,5289.96,2845,0.9417,523.06,19.93,4.98
SHP_INDITEX_000919,PROD_0264,F009,DST_INDITEX_003,T_SEA,7352.44,3921,0.8548,94.27,113.12,94.27
SHP_INDITEX_000920,PROD_0440,F001,DST_INDITEX_003,T_AIR,7834.3,2357,2.7954,27375.02,109.5,21.9
SHP_INDITEX_000921,PROD_0861,F018,DST_INDITEX_001,T_AIR,7069.36,5000,2.11,18645.44,74.58,14.92
SHP_INDITEX_000922,PROD_0466,F010,DST_INDITEX_001,T_SEA,6588.14,1468,0.6342,62.67,75.2,62.67
SHP_INDITEX_000923,PROD_0262,F012,DST_INDITEX_001,T_RAIL,6629.92,3071,1.5324,223.52,20.32,10.16
SHP_INDITEX_000924,PROD_0884,F014,DST_INDITEX_001,T_SEA,10600.26,3211,1.4257,226.69,272.03,226.69
SHP_INDITEX_000925,PROD_0373,F016,DST_INDITEX_001,T_SEA,10228.02,4632,1.8435,282.84,339.4,282.84
SHP_INDITEX_000926,PROD_0311,F010,DST_INDITEX_002,T_ROAD_D,6087.32,265,0.128,81.81,3.12,0.78
SHP_INDITEX_000927,PROD_0965,F018,DST_INDITEX_002,T_RAIL,6546.14,1254,0.8138,117.21,10.66,5.33
SHP_INDITEX_000928,PROD_0896,F018,DST_INDITEX_001,T_SEA,7069.36,2051,0.6789,71.99,86.39,71.99
SHP_INDITEX_000929,PROD_0904,F003,DST_INDITEX_002,T_SEA,6976.9,435,0.2323,24.31,29.17,24.31
SHP_INDITEX_000930,PROD_0422,F007,DST_INDITEX_001,T_AIR,8273.78,4778,1.1515,11909.05,47.64,9.53
SHP_INDITEX_000931,PROD_0813,F016,DST_INDITEX_001,T_RAIL,10228.02,3456,0.6497,146.2,13.29,6.65
SHP_INDITEX_000932,PROD_0962,F018,DST_INDITEX_003,T_ROAD_D,5655.16,1910,0.4087,242.71,9.25,2.31
SHP_INDITEX_000933,PROD_0840,F010,DST_INDITEX_002,T_RAIL,6087.32,669,0.1505,20.16,1.83,0.92
SHP_INDITEX_000934,PROD_0994,F004,DST_INDITEX_002,T_SEA,7459.52,789,0.7338,82.1,98.52,82.1
SHP_INDITEX_000935,PROD_0570,F015,DST_INDITEX_002,T_SEA,10359.56,3115,1.5264,237.18,284.62,237.18
SHP_INDITEX_000936,PROD_0521,F004,DST_INDITEX_002,T_SEA,7459.52,901,1.0136,113.42,136.1,113.42
SHP_INDITEX_000937,PROD_0126,F020,DST_INDITEX_003,T_SEA,7353.51,145,0.0455,5.02,6.03,5.02
SHP_INDITEX_000938,PROD_0693,F015,DST_INDITEX_003,T_AIR,9449.94,4525,1.7783,21006.33,84.03,16.81
SHP_INDITEX_000939,PROD_0718,F020,DST_INDITEX_001,T_SEA,8747.68,3234,1.6914,221.94,266.32,221.94
SHP_INDITEX_000940,PROD_0133,F002,DST_INDITEX_002,T_AIR,6118.88,2672,1.6246,12425.73,49.7,9.94
SHP_INDITEX_000941,PROD_0254,F016,DST_INDITEX_003,T_SEA,8904.14,1570,1.0488,140.07,168.09,140.07
SHP_INDITEX_000942,PROD_0974,F005,DST_INDITEX_001,T_RAIL,9064.28,3916,1.257,250.67,22.79,11.39
SHP_INDITEX_000943,PROD_0038,F017,DST_INDITEX_002,T_RAIL,7710.28,1542,0.3762,63.82,5.8,2.9
SHP_INDITEX_000944,PROD_0035,F004,DST_INDITEX_002,T_SEA,7459.52,2749,1.1381,127.34,152.81,127.34
SHP_INDITEX_000945,PROD_0418,F014,DST_INDITEX_003,T_SEA,9330.42,497,0.2833,39.65,47.58,39.65
SHP_INDITEX_000946,PROD_0651,F006,DST_INDITEX_002,T_SEA,9791.19,4394,3.2823,482.07,578.48,482.07
SHP_INDITEX_000947,PROD_0947,F001,DST_INDITEX_002,T_AIR,8748.98,739,0.2446,2675.1,10.7,2.14
SHP_INDITEX_000948,PROD_0908,F012,DST_INDITEX_002,T_SEA,6204.97,1375,1.1605,108.01,129.62,108.01
SHP_INDITEX_000949,PROD_0930,F018,DST_INDITEX_003,T_ROAD_D,5655.16,3363,1.177,698.92,26.63,6.66
SHP_INDITEX_000950,PROD_0572,F010,DST_INDITEX_002,T_SEA,6087.32,1915,0.7852,71.69,86.03,71.69
SHP_INDITEX_000951,PROD_0335,F007,DST_INDITEX_003,T_SEA,6851.01,419,0.2401,24.67,29.61,24.67
SHP_INDITEX_000952,PROD_0496,F001,DST_INDITEX_002,T_SEA,8748.98,3050,1.3664,179.32,215.18,179.32
SHP_INDITEX_000953,PROD_0112,F008,DST_INDITEX_003,T_ROAD_D,6631.0,156,0.1232,85.81,3.27,0.82
SHP_INDITEX_000954,PROD_0678,F006,DST_INDITEX_001,T_SEA,10211.08,1594,0.5786,88.63,106.35,88.63
SHP_INDITEX_000955,PROD_0940,F016,DST_INDITEX_002,T_RAIL,9819.05,1309,0.6375,137.71,12.52,6.26
SHP_INDITEX_000956,PROD_0037,F005,DST_INDITEX_001,T_ROAD_D,9064.28,2297,1.0543,1003.45,38.23,9.56
SHP_INDITEX_000957,PROD_0233,F007,DST_INDITEX_002,T_ROAD_D,7705.99,3068,2.9115,2355.8,89.74,22.44
SHP_INDITEX_000958,PROD_0982,F018,DST_INDITEX_003,T_ROAD_D,5655.16,2989,1.1,653.14,24.88,6.22
SHP_INDITEX_000959,PROD_0289,F015,DST_INDITEX_003,T_SEA,9449.94,2580,1.2719,180.3,216.36,180.3
SHP_INDITEX_000960,PROD_0273,F018,DST_INDITEX_002,T_ROAD_D,6546.14,3755,1.4682,1009.16,38.44,9.61
SHP_INDITEX_000961,PROD_0074,F015,DST_INDITEX_003,T_ROAD_D,9449.94,3617,1.577,1564.78,59.61,14.9
SHP_INDITEX_000962,PROD_0854,F019,DST_INDITEX_001,T_SEA,9305.97,4472,0.8765,122.35,146.82,122.35
SHP_INDITEX_000963,PROD_0379,F013,DST_INDITEX_002,T_ROAD_D,5995.64,4420,2.042,1285.55,48.97,12.24
SHP_INDITEX_000964,PROD_0438,F009,DST_INDITEX_002,T_SEA,8266.78,3993,2.9269,362.94,435.52,362.94
SHP_INDITEX_000965,PROD_0383,F001,DST_INDITEX_003,T_SEA,7834.3,422,0.3,35.26,42.31,35.26
SHP_INDITEX_000966,PROD_0407,F009,DST_INDITEX_002,T_SEA,8266.78,3425,0.7672,95.13,114.16,95.13
SHP_INDITEX_000967,PROD_0037,F001,DST_INDITEX_001,T_ROAD_D,9183.91,1578,0.7243,698.45,26.61,6.65
SHP_INDITEX_000968,PROD_0066,F009,DST_INDITEX_003,T_ROAD_D,7352.44,438,0.5173,399.34,15.21,3.8
SHP_INDITEX_000969,PROD_0305,F005,DST_INDITEX_002,T_SEA,8559.69,879,0.5045,64.78,77.74,64.78
SHP_INDITEX_000970,PROD_0735,F009,DST_INDITEX_002,T_ROAD_D,8266.78,4084,0.7065,613.28,23.36,5.84
SHP_INDITEX_000971,PROD_0851,F008,DST_INDITEX_001,T_SEA,7915.99,589,0.1319,15.67,18.8,15.67
SHP_INDITEX_000972,PROD_0397,F006,DST_INDITEX_001,T_SEA,10211.08,588,0.3434,52.6,63.12,52.6
SHP_INDITEX_000973,PROD_0807,F019,DST_INDITEX_003,T_SEA,7984.62,2667,1.3255,158.75,190.5,158.75
SHP_INDITEX_000974,PROD_0882,F011,DST_INDITEX_002,T_AIR,9393.61,1818,0.2818,3308.78,13.24,2.65
SHP_INDITEX_000975,PROD_0731,F008,DST_INDITEX_001,T_AIR,7915.99,3670,3.9196,38784.0,155.14,31.03
SHP_INDITEX_000976,PROD_0625,F008,DST_INDITEX_002,T_ROAD_D,7541.24,3288,1.4632,1158.57,44.14,11.03
SHP_INDITEX_000977,PROD_0859,F003,DST_INDITEX_001,T_ROAD_D,7426.17,2934,0.5868,457.56,17.43,4.36
SHP_INDITEX_000978,PROD_0531,F009,DST_INDITEX_001,T_SEA,8670.07,1822,0.8217,106.87,128.24,106.87
