measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
TED_MSR_00789,TED_PRD_0691,FAC_TED_011,12371,327336.66,24732.1,10.12,2024-10-17
TED_MSR_00790,TED_PRD_0336,FAC_TED_002,953,2098982.5,4617.76,11.51,2023-12-24
TED_MSR_00791,TED_PRD_0875,FAC_TED_012,13081,91828.62,6938.16,2.03,2023-02-24
TED_MSR_00792,TED_PRD_0015,FAC_TED_008,8519,223112.61,16857.4,9.03,2023-05-22
TED_MSR_00793,TED_PRD_0965,FAC_TED_007,9580,6059350.0,13330.57,2.87,2024-04-28
TED_MSR_00794,TED_PRD_0721,FAC_TED_014,978,15921.84,2258.01,4.43,2023-02-11
TED_MSR_00795,TED_PRD_0315,FAC_TED_017,1119,32562.9,3994.38,6.87,2024-08-02
TED_MSR_00796,TED_PRD_0773,FAC_TED_004,437,4999.28,708.99,2.27,2024-07-26
TED_MSR_00797,TED_PRD_0000,FAC_TED_006,10424,12316998.4,21994.64,5.9,2023-10-01
TED_MSR_00798,TED_PRD_0465,FAC_TED_008,5415,78923.63,11192.8,3.62,2024-01-04
TED_MSR_00799,TED_PRD_0422,FAC_TED_013,1349,1234335.0,2715.54,7.32,2024-04-05
TED_MSR_00800,TED_PRD_0657,FAC_TED_005,394,255942.4,457.04,11.32,2024-11-04
TED_MSR_00801,TED_PRD_0029,FAC_TED_013,9901,384950.88,29085.18,11.03,2023-06-09
TED_MSR_00802,TED_PRD_0187,FAC_TED_007,4134,359037.9,27127.31,7.85,2024-08-18
TED_MSR_00803,TED_PRD_0840,FAC_TED_007,9332,84687.9,12010.28,6.29,2024-02-29
TED_MSR_00804,TED_PRD_0944,FAC_TED_014,875,60401.25,4563.65,6.24,2023-07-04
TED_MSR_00805,TED_PRD_0991,FAC_TED_002,1218,1122021.6,2003.61,7.95,2023-04-23
TED_MSR_00806,TED_PRD_0510,FAC_TED_018,664,11759.44,1667.7,3.59,2023-08-29
TED_MSR_00807,TED_PRD_0890,FAC_TED_015,12469,1224331.11,92505.02,4.43,2023-11-19
TED_MSR_00808,TED_PRD_0607,FAC_TED_001,750,10968.75,1345.5,5.47,2023-11-24
TED_MSR_00809,TED_PRD_0845,FAC_TED_005,682,301785.0,663.93,8.42,2023-06-11
TED_MSR_00810,TED_PRD_0032,FAC_TED_001,982,921116.0,1644.85,2.44,2023-09-16
TED_MSR_00811,TED_PRD_0575,FAC_TED_008,13583,44076835.0,96969.04,9.77,2023-02-17
TED_MSR_00812,TED_PRD_0942,FAC_TED_001,603,12072.06,1712.04,4.89,2024-05-11
TED_MSR_00813,TED_PRD_0654,FAC_TED_016,6587,171920.7,21088.94,11.08,2024-01-28
TED_MSR_00814,TED_PRD_0439,FAC_TED_007,12078,459265.95,56336.62,3.12,2023-06-04
TED_MSR_00815,TED_PRD_0539,FAC_TED_017,1109,153929.2,4425.46,6.1,2023-06-21
TED_MSR_00816,TED_PRD_0947,FAC_TED_013,9004,14143483.2,25256.22,11.42,2023-11-21
TED_MSR_00817,TED_PRD_0076,FAC_TED_009,9878,11828905.0,26023.59,8.17,2024-12-13
TED_MSR_00818,TED_PRD_0878,FAC_TED_006,6065,3866437.5,8506.16,9.34,2023-01-12
TED_MSR_00819,TED_PRD_0828,FAC_TED_012,11755,1307156.0,37580.74,11.22,2024-11-26
TED_MSR_00820,TED_PRD_0500,FAC_TED_020,5070,34856.25,4943.25,3.58,2023-01-18
TED_MSR_00821,TED_PRD_0318,FAC_TED_002,1431,812092.5,1786.6,10.25,2023-02-06
TED_MSR_00822,TED_PRD_0988,FAC_TED_012,12604,179543.98,25462.6,8.84,2024-02-26
TED_MSR_00823,TED_PRD_0574,FAC_TED_017,905,23892.0,686.9,2.5,2024-04-09
TED_MSR_00824,TED_PRD_0706,FAC_TED_004,1219,2154582.5,4740.08,4.39,2023-10-25
TED_MSR_00825,TED_PRD_0840,FAC_TED_019,7711,69977.32,9924.06,7.17,2024-03-14
TED_MSR_00826,TED_PRD_0760,FAC_TED_008,5226,3292380.0,5879.25,8.17,2024-05-28
TED_MSR_00827,TED_PRD_0587,FAC_TED_018,627,106088.4,3050.04,4.31,2024-05-30
TED_MSR_00828,TED_PRD_0232,FAC_TED_010,6790,9573900.0,21062.58,10.32,2023-09-20
TED_MSR_00829,TED_PRD_0654,FAC_TED_020,5549,144828.9,17765.68,10.16,2023-04-18
TED_MSR_00830,TED_PRD_0802,FAC_TED_013,8647,42327.06,6002.75,9.55,2023-07-02
TED_MSR_00831,TED_PRD_0066,FAC_TED_020,12013,10601472.5,23323.24,5.27,2024-06-14
TED_MSR_00832,TED_PRD_0116,FAC_TED_013,1333,2685995.0,5909.19,3.64,2024-07-27
TED_MSR_00833,TED_PRD_0760,FAC_TED_006,5708,3596040.0,6421.5,7.68,2024-01-27
TED_MSR_00834,TED_PRD_0582,FAC_TED_017,1244,4002570.0,8805.65,9.24,2024-08-04
TED_MSR_00835,TED_PRD_0216,FAC_TED_007,5361,255183.6,7336.53,10.4,2024-12-20
TED_MSR_00836,TED_PRD_0738,FAC_TED_017,1004,26505.6,3251.35,5.35,2023-11-22
TED_MSR_00837,TED_PRD_0557,FAC_TED_001,904,13180.32,995.85,11.91,2023-12-30
TED_MSR_00838,TED_PRD_0381,FAC_TED_009,13123,14403804.8,25721.08,4.31,2023-04-08
TED_MSR_00839,TED_PRD_0925,FAC_TED_019,8703,292420.8,8407.1,6.0,2023-12-15
TED_MSR_00840,TED_PRD_0219,FAC_TED_003,768,528998.4,944.64,5.08,2024-01-13
TED_MSR_00841,TED_PRD_0716,FAC_TED_003,589,16742.32,2053.73,2.55,2023-07-02
TED_MSR_00842,TED_PRD_0473,FAC_TED_014,11973,8816917.2,15744.5,11.1,2023-04-10
TED_MSR_00843,TED_PRD_0323,FAC_TED_001,1047,147836.4,4250.3,10.2,2024-05-12
TED_MSR_00844,TED_PRD_0980,FAC_TED_016,6607,121304.52,9165.23,10.16,2024-05-16
TED_MSR_00845,TED_PRD_0545,FAC_TED_011,6833,594471.0,72921.78,10.71,2023-05-11
TED_MSR_00846,TED_PRD_0565,FAC_TED_008,10145,456525.0,34493.0,6.22,2024-06-16
TED_MSR_00847,TED_PRD_0362,FAC_TED_003,1283,3646286.0,6511.22,6.93,2023-11-23
TED_MSR_00848,TED_PRD_0286,FAC_TED_009,5117,27171.27,2052.94,7.31,2024-11-26
TED_MSR_00849,TED_PRD_0670,FAC_TED_011,12248,915844.2,112343.56,10.82,2024-06-06
TED_MSR_00850,TED_PRD_0943,FAC_TED_014,5204,5607310.0,12336.08,6.53,2023-02-04
TED_MSR_00851,TED_PRD_0024,FAC_TED_018,830,13558.05,1922.78,6.27,2023-10-12
TED_MSR_00852,TED_PRD_0505,FAC_TED_015,7419,106833.6,13104.92,2.06,2024-04-30
TED_MSR_00853,TED_PRD_0580,FAC_TED_017,1358,205329.6,5903.23,3.78,2024-01-09
TED_MSR_00854,TED_PRD_0412,FAC_TED_015,4727,123800.13,9353.79,8.63,2023-04-21
TED_MSR_00855,TED_PRD_0551,FAC_TED_018,568,17636.4,2163.4,2.82,2024-05-21
TED_MSR_00856,TED_PRD_0622,FAC_TED_008,12200,2625440.0,75481.4,2.98,2023-06-12
TED_MSR_00857,TED_PRD_0934,FAC_TED_009,3509,61372.41,8703.72,7.48,2023-07-21
TED_MSR_00858,TED_PRD_0367,FAC_TED_010,6873,116428.62,16511.7,11.98,2024-10-01
TED_MSR_00859,TED_PRD_0002,FAC_TED_013,8194,5644027.2,10078.62,7.63,2024-07-16
TED_MSR_00860,TED_PRD_0843,FAC_TED_001,1012,19091.38,2707.5,6.64,2023-02-17
TED_MSR_00861,TED_PRD_0817,FAC_TED_014,9565,1346752.0,38719.12,4.42,2023-04-14
TED_MSR_00862,TED_PRD_0378,FAC_TED_013,5696,103382.4,12681.57,11.16,2023-08-21
TED_MSR_00863,TED_PRD_0103,FAC_TED_009,13033,6062951.6,174309.86,9.21,2024-04-02
TED_MSR_00864,TED_PRD_0563,FAC_TED_015,9454,114015.24,8614.48,8.91,2024-03-20
TED_MSR_00865,TED_PRD_0580,FAC_TED_013,1495,226044.0,6498.76,6.56,2023-07-28
TED_MSR_00866,TED_PRD_0804,FAC_TED_003,621,12575.25,1542.56,9.59,2023-09-08
TED_MSR_00867,TED_PRD_0102,FAC_TED_008,12558,114905.7,14095.1,8.87,2024-07-29
TED_MSR_00868,TED_PRD_0431,FAC_TED_013,7822,2307490.0,5076.48,2.4,2023-06-19
TED_MSR_00869,TED_PRD_0650,FAC_TED_013,9661,1244336.8,35774.68,5.6,2023-07-21
TED_MSR_00870,TED_PRD_0219,FAC_TED_017,481,331312.8,591.63,10.09,2024-10-28
TED_MSR_00871,TED_PRD_0259,FAC_TED_019,13004,660603.2,18992.34,9.57,2023-07-25
TED_MSR_00872,TED_PRD_0742,FAC_TED_004,454,818335.0,1800.34,11.79,2024-05-14
TED_MSR_00873,TED_PRD_0155,FAC_TED_015,7382,5994184.0,10703.9,4.87,2024-03-02
TED_MSR_00874,TED_PRD_0668,FAC_TED_005,652,7530.6,923.75,7.52,2024-01-31
TED_MSR_00875,TED_PRD_0319,FAC_TED_009,14071,1211935.23,91568.44,9.58,2024-03-22
TED_MSR_00876,TED_PRD_0410,FAC_TED_015,8896,2624320.0,5773.5,11.12,2023-06-29
TED_MSR_00877,TED_PRD_0799,FAC_TED_019,13276,258882.0,31756.19,2.33,2024-06-06
TED_MSR_00878,TED_PRD_0504,FAC_TED_007,12111,353035.65,50066.87,4.69,2024-08-14
TED_MSR_00879,TED_PRD_0632,FAC_TED_008,11583,170965.08,12917.36,5.65,2024-10-14
TED_MSR_00880,TED_PRD_0372,FAC_TED_012,12293,304866.4,8764.91,11.94,2024-11-04
TED_MSR_00881,TED_PRD_0018,FAC_TED_013,12344,33664556.8,60115.28,10.15,2023-09-09
TED_MSR_00882,TED_PRD_0193,FAC_TED_006,14112,9243360.0,20335.39,5.14,2023-12-26
TED_MSR_00883,TED_PRD_0179,FAC_TED_013,453,665910.0,1189.12,5.71,2023-03-06
TED_MSR_00884,TED_PRD_0286,FAC_TED_013,13461,71477.91,5400.55,9.99,2023-12-11
TED_MSR_00885,TED_PRD_0219,FAC_TED_001,821,565504.8,1009.83,5.04,2023-09-01
TED_MSR_00886,TED_PRD_0543,FAC_TED_009,12049,18285562.4,32652.79,10.76,2024-05-07
TED_MSR_00887,TED_PRD_0545,FAC_TED_019,14978,1303086.0,159845.22,2.74,2023-08-16
TED_MSR_00888,TED_PRD_0371,FAC_TED_014,5105,134772.0,16532.03,5.52,2024-03-21
TED_MSR_00889,TED_PRD_0791,FAC_TED_006,11966,386621.46,29211.4,7.03,2023-11-04
TED_MSR_00890,TED_PRD_0988,FAC_TED_019,8869,126338.9,17917.15,9.44,2024-07-28
TED_MSR_00891,TED_PRD_0487,FAC_TED_016,14963,1819500.8,52310.65,7.76,2024-05-03
TED_MSR_00892,TED_PRD_0423,FAC_TED_003,420,63000.0,138.6,9.62,2023-03-07
TED_MSR_00893,TED_PRD_0254,FAC_TED_011,13818,1083331.2,31145.77,9.4,2023-05-26
TED_MSR_00894,TED_PRD_0694,FAC_TED_005,522,546795.0,1202.95,9.91,2024-02-08
TED_MSR_00895,TED_PRD_0591,FAC_TED_002,458,16529.22,1248.87,3.79,2024-07-24
TED_MSR_00896,TED_PRD_0425,FAC_TED_001,1098,1218780.0,2681.32,9.62,2024-03-17
TED_MSR_00897,TED_PRD_0115,FAC_TED_001,1146,95347.2,2741.23,10.33,2023-05-31
TED_MSR_00898,TED_PRD_0751,FAC_TED_006,10342,3561784.8,6360.33,7.19,2024-02-23
TED_MSR_00899,TED_PRD_0093,FAC_TED_015,4348,3481878.4,6217.64,11.14,2024-09-23
TED_MSR_00900,TED_PRD_0222,FAC_TED_002,818,699390.0,1538.66,2.28,2023-02-26
TED_MSR_00901,TED_PRD_0609,FAC_TED_014,8504,853801.6,24546.8,8.32,2024-08-04
TED_MSR_00902,TED_PRD_0915,FAC_TED_002,360,87300.0,192.06,6.94,2024-01-18
TED_MSR_00903,TED_PRD_0690,FAC_TED_008,5907,2414781.6,4312.11,10.14,2024-03-10
TED_MSR_00904,TED_PRD_0275,FAC_TED_013,1118,1637199.2,2923.57,5.65,2023-12-30
TED_MSR_00905,TED_PRD_0499,FAC_TED_001,729,112266.0,3227.65,6.47,2023-12-10
TED_MSR_00906,TED_PRD_0921,FAC_TED_002,973,95354.0,2741.43,6.84,2023-12-24
TED_MSR_00907,TED_PRD_0707,FAC_TED_001,1069,887270.0,1951.99,3.59,2024-08-31
TED_MSR_00908,TED_PRD_0141,FAC_TED_015,7356,99857.7,12249.21,8.67,2023-12-23
TED_MSR_00909,TED_PRD_0286,FAC_TED_008,3100,16461.0,1243.72,6.82,2023-12-22
TED_MSR_00910,TED_PRD_0885,FAC_TED_007,5372,341659.2,9822.7,7.76,2024-11-16
TED_MSR_00911,TED_PRD_0341,FAC_TED_010,7648,3768934.4,6730.24,9.86,2023-03-05
TED_MSR_00912,TED_PRD_0265,FAC_TED_017,553,31230.68,3830.96,5.02,2024-09-17
TED_MSR_00913,TED_PRD_0880,FAC_TED_018,1015,40600.0,1167.25,7.52,2023-05-23
TED_MSR_00914,TED_PRD_0779,FAC_TED_012,5191,6293568.4,11238.52,7.39,2024-03-18
TED_MSR_00915,TED_PRD_0988,FAC_TED_020,12144,172991.28,24533.31,10.37,2023-05-13
TED_MSR_00916,TED_PRD_0833,FAC_TED_002,601,114190.0,251.22,10.54,2023-03-04
TED_MSR_00917,TED_PRD_0184,FAC_TED_005,1088,26438.4,3243.11,2.68,2024-06-26
TED_MSR_00918,TED_PRD_0328,FAC_TED_001,767,805350.0,1438.12,9.88,2024-05-26
TED_MSR_00919,TED_PRD_0488,FAC_TED_012,4505,106543.25,15109.77,3.4,2023-06-23
TED_MSR_00920,TED_PRD_0930,FAC_TED_005,853,10555.88,1294.85,8.1,2023-06-03
TED_MSR_00921,TED_PRD_0735,FAC_TED_011,3470,3157700.0,6946.94,9.62,2024-03-08
TED_MSR_00922,TED_PRD_0913,FAC_TED_013,827,28878.84,2181.96,3.56,2024-10-06
TED_MSR_00923,TED_PRD_0132,FAC_TED_005,999,148251.6,4262.23,4.12,2023-01-17
TED_MSR_00924,TED_PRD_0610,FAC_TED_009,7804,194436.66,27574.65,2.8,2024-12-30
TED_MSR_00925,TED_PRD_0101,FAC_TED_020,5019,5579120.4,9962.72,3.26,2023-02-21
TED_MSR_00926,TED_PRD_0926,FAC_TED_016,5206,145715.94,11009.65,2.88,2024-08-08
TED_MSR_00927,TED_PRD_0289,FAC_TED_011,5439,47319.3,5804.5,2.13,2024-01-28
TED_MSR_00928,TED_PRD_0640,FAC_TED_004,491,9832.28,1206.09,4.04,2024-05-10
TED_MSR_00929,TED_PRD_0265,FAC_TED_003,1388,78387.3,9615.51,6.1,2023-06-20
TED_MSR_00930,TED_PRD_0378,FAC_TED_015,5216,94670.4,11612.9,2.79,2024-01-09
TED_MSR_00931,TED_PRD_0910,FAC_TED_017,1348,29433.58,4174.22,8.86,2024-08-26
TED_MSR_00932,TED_PRD_0604,FAC_TED_004,821,13546.5,1661.7,7.47,2023-03-24
TED_MSR_00933,TED_PRD_0949,FAC_TED_016,8027,1387065.6,39878.14,6.31,2024-05-04
TED_MSR_00934,TED_PRD_0008,FAC_TED_005,1416,1256841.6,2244.36,11.32,2024-03-31
TED_MSR_00935,TED_PRD_0181,FAC_TED_020,5663,38734.92,2926.64,2.04,2024-09-30
TED_MSR_00936,TED_PRD_0816,FAC_TED_013,661,26902.7,3815.29,2.0,2023-08-19
TED_MSR_00937,TED_PRD_0255,FAC_TED_004,629,22983.66,1736.54,7.34,2024-08-19
TED_MSR_00938,TED_PRD_0847,FAC_TED_008,10024,1792291.2,51528.37,10.01,2024-06-17
TED_MSR_00939,TED_PRD_0058,FAC_TED_019,7686,897724.8,25809.59,11.0,2023-04-22
TED_MSR_00940,TED_PRD_0012,FAC_TED_019,7847,35821.56,5080.15,4.02,2024-10-23
TED_MSR_00941,TED_PRD_0351,FAC_TED_017,1461,11008.64,1561.22,11.38,2023-10-13
TED_MSR_00942,TED_PRD_0096,FAC_TED_003,904,59763.44,8475.54,2.86,2023-02-22
TED_MSR_00943,TED_PRD_0761,FAC_TED_010,4298,4416624.8,7886.83,2.55,2024-01-01
TED_MSR_00944,TED_PRD_0427,FAC_TED_013,865,45338.98,6429.89,7.46,2023-07-28
TED_MSR_00945,TED_PRD_0674,FAC_TED_019,9610,170193.1,24136.48,2.38,2024-03-07
TED_MSR_00946,TED_PRD_0424,FAC_TED_007,10344,311095.8,38161.08,2.83,2024-05-23
TED_MSR_00947,TED_PRD_0522,FAC_TED_018,1315,218290.0,6275.84,5.97,2024-07-07
TED_MSR_00948,TED_PRD_0609,FAC_TED_019,4685,470374.0,13523.25,4.59,2023-09-18
TED_MSR_00949,TED_PRD_0185,FAC_TED_013,3127,7836262.0,13993.32,2.67,2024-11-06
TED_MSR_00950,TED_PRD_0977,FAC_TED_020,7040,110739.2,15704.83,11.99,2024-09-18
TED_MSR_00951,TED_PRD_0850,FAC_TED_014,6800,245310.0,30091.36,3.92,2023-01-06
TED_MSR_00952,TED_PRD_0831,FAC_TED_001,745,363187.5,799.01,6.84,2023-12-24
TED_MSR_00953,TED_PRD_0867,FAC_TED_011,5608,74025.6,10498.18,10.33,2023-12-31
TED_MSR_00954,TED_PRD_0383,FAC_TED_004,358,170264.8,4895.11,3.17,2023-12-28
TED_MSR_00955,TED_PRD_0044,FAC_TED_002,1006,591528.0,1056.3,3.88,2024-05-09
TED_MSR_00956,TED_PRD_0659,FAC_TED_016,13281,301213.08,22758.32,5.83,2024-04-20
TED_MSR_00957,TED_PRD_0125,FAC_TED_004,1305,38053.8,2875.18,4.01,2023-04-06
TED_MSR_00958,TED_PRD_0719,FAC_TED_001,1307,33857.84,4801.66,11.87,2023-01-04
TED_MSR_00959,TED_PRD_0258,FAC_TED_016,9545,5154300.0,11339.46,11.27,2023-11-27
TED_MSR_00960,TED_PRD_0502,FAC_TED_001,1012,374440.0,823.77,4.35,2023-06-29
TED_MSR_00961,TED_PRD_0300,FAC_TED_002,1128,733200.0,1613.04,8.45,2024-06-19
TED_MSR_00962,TED_PRD_0647,FAC_TED_006,9554,103517.59,14680.68,6.93,2023-10-18
TED_MSR_00963,TED_PRD_0213,FAC_TED_001,609,30309.93,2290.08,9.49,2024-10-06
TED_MSR_00964,TED_PRD_0052,FAC_TED_012,14405,7116070.0,204587.01,2.79,2024-10-22
TED_MSR_00965,TED_PRD_0830,FAC_TED_001,603,12708.22,1558.88,4.93,2024-03-05
TED_MSR_00966,TED_PRD_0215,FAC_TED_013,381,60007.5,132.02,9.71,2024-02-16
TED_MSR_00967,TED_PRD_0245,FAC_TED_014,11381,66977.18,9498.58,8.39,2024-05-07
TED_MSR_00968,TED_PRD_0126,FAC_TED_009,8300,1002640.0,28825.9,7.18,2024-01-21
TED_MSR_00969,TED_PRD_0826,FAC_TED_014,12018,214160.76,30371.89,2.27,2023-10-29
TED_MSR_00970,TED_PRD_0694,FAC_TED_013,1285,1346037.5,2961.28,8.29,2023-08-01
TED_MSR_00971,TED_PRD_0713,FAC_TED_019,13985,616738.5,46598.02,8.45,2023-06-21
TED_MSR_00972,TED_PRD_0191,FAC_TED_002,800,383680.0,11030.8,2.06,2024-06-09
TED_MSR_00973,TED_PRD_0792,FAC_TED_016,11101,1278835.2,36766.51,10.4,2024-02-11
TED_MSR_00974,TED_PRD_0175,FAC_TED_013,10528,187924.8,23052.11,9.47,2024-08-12
TED_MSR_00975,TED_PRD_0646,FAC_TED_014,9293,386402.94,29194.89,3.31,2024-03-05
TED_MSR_00976,TED_PRD_0331,FAC_TED_010,9885,10478100.0,23051.82,9.56,2024-04-27
TED_MSR_00977,TED_PRD_0721,FAC_TED_005,1091,17761.48,2518.9,9.0,2024-08-29
TED_MSR_00978,TED_PRD_0029,FAC_TED_019,3694,143622.72,10851.49,8.13,2023-01-06
TED_MSR_00979,TED_PRD_0922,FAC_TED_001,1016,990600.0,2179.32,4.6,2023-08-15
TED_MSR_00980,TED_PRD_0606,FAC_TED_014,7394,3512150.0,7726.73,4.78,2024-08-02
TED_MSR_00981,TED_PRD_0844,FAC_TED_004,1259,35126.1,2653.97,2.46,2024-04-16
TED_MSR_00982,TED_PRD_0351,FAC_TED_004,1092,8228.22,1166.91,4.65,2024-07-02
TED_MSR_00983,TED_PRD_0130,FAC_TED_013,11594,15971894.4,28521.24,4.96,2024-10-15
TED_MSR_00984,TED_PRD_0315,FAC_TED_001,1354,39401.4,4833.24,6.99,2024-10-09
TED_MSR_00985,TED_PRD_0077,FAC_TED_007,13450,2555500.0,73470.62,8.51,2023-07-03
TED_MSR_00986,TED_PRD_0167,FAC_TED_005,543,9285.3,701.56,10.18,2024-06-01
TED_MSR_00987,TED_PRD_0420,FAC_TED_007,8446,46453.0,6587.88,2.75,2024-03-15
TED_MSR_00988,TED_PRD_0907,FAC_TED_014,889,510286.0,911.22,3.64,2024-11-21
TED_MSR_00989,TED_PRD_0868,FAC_TED_004,1305,204102.0,5867.93,10.72,2023-02-22
TED_MSR_00990,TED_PRD_0115,FAC_TED_002,430,35776.0,1028.56,4.11,2024-04-19
TED_MSR_00991,TED_PRD_0058,FAC_TED_009,12297,1436289.6,41293.33,2.1,2024-03-06
TED_MSR_00992,TED_PRD_0842,FAC_TED_018,657,770332.5,1694.73,10.8,2023-04-14
TED_MSR_00993,TED_PRD_0861,FAC_TED_005,986,44468.6,6306.46,2.62,2024-12-26
TED_MSR_00994,TED_PRD_0783,FAC_TED_013,315,8350.65,1184.27,7.81,2023-12-09
TED_MSR_00995,TED_PRD_0210,FAC_TED_004,352,9609.6,1178.78,2.24,2024-11-07
TED_MSR_00996,TED_PRD_0015,FAC_TED_020,10164,266195.16,20112.52,11.34,2024-12-01
TED_MSR_00997,TED_PRD_0144,FAC_TED_002,1349,36220.65,4443.07,10.46,2024-05-15
TED_MSR_00998,TED_PRD_0304,FAC_TED_003,967,251806.8,449.66,9.72,2023-07-29
TED_MSR_00999,TED_PRD_0760,FAC_TED_020,4925,3102750.0,5540.62,10.82,2024-12-16
TED_MSR_01000,TED_PRD_0849,FAC_TED_013,836,646060.8,1153.68,6.17,2023-03-04
TED_MSR_01001,TED_PRD_0389,FAC_TED_010,3789,100238.0,14215.57,8.85,2024-06-06
TED_MSR_01002,TED_PRD_0332,FAC_TED_003,987,914751.6,1633.48,4.3,2024-08-18
TED_MSR_01003,TED_PRD_0458,FAC_TED_003,1475,62392.5,7653.48,5.31,2024-05-02
TED_MSR_01004,TED_PRD_0882,FAC_TED_018,411,56224.8,1616.46,10.74,2023-02-24
TED_MSR_01005,TED_PRD_0655,FAC_TED_003,1061,21474.64,3045.49,6.26,2023-10-04
TED_MSR_01006,TED_PRD_0083,FAC_TED_004,448,376320.0,672.0,7.97,2024-10-04
TED_MSR_01007,TED_PRD_0334,FAC_TED_016,14619,6542002.5,14392.41,5.9,2024-01-26
TED_MSR_01008,TED_PRD_0258,FAC_TED_013,3894,2102760.0,4626.07,4.76,2023-11-06
TED_MSR_01009,TED_PRD_0413,FAC_TED_014,460,7159.9,1015.4,3.25,2024-09-14
TED_MSR_01010,TED_PRD_0909,FAC_TED_017,918,11158.29,1582.45,3.3,2023-04-06
TED_MSR_01011,TED_PRD_0297,FAC_TED_004,687,549600.0,1209.12,11.23,2024-04-23
TED_MSR_01012,TED_PRD_0324,FAC_TED_014,1330,3574375.0,7863.62,10.6,2023-05-26
TED_MSR_01013,TED_PRD_0475,FAC_TED_010,7195,3531306.0,101525.05,2.46,2024-10-01
TED_MSR_01014,TED_PRD_0928,FAC_TED_017,1203,9329.26,1323.06,4.16,2023-06-05
TED_MSR_01015,TED_PRD_0661,FAC_TED_010,14968,14752460.8,26343.68,2.95,2023-06-24
TED_MSR_01016,TED_PRD_0932,FAC_TED_020,4164,115051.32,8692.77,8.24,2023-10-17
TED_MSR_01017,TED_PRD_0909,FAC_TED_005,1209,14695.4,2084.07,7.83,2024-08-04
TED_MSR_01018,TED_PRD_0729,FAC_TED_003,1371,36770.22,2778.19,10.18,2024-02-05
TED_MSR_01019,TED_PRD_0039,FAC_TED_010,6286,784492.8,22554.17,2.41,2023-01-20
TED_MSR_01020,TED_PRD_0305,FAC_TED_001,351,5135.13,728.25,6.13,2023-03-04
TED_MSR_01021,TED_PRD_0159,FAC_TED_013,6349,637439.6,18326.39,8.9,2023-10-10
TED_MSR_01022,TED_PRD_0338,FAC_TED_013,462,42515.55,5215.24,5.15,2023-01-25
TED_MSR_01023,TED_PRD_0481,FAC_TED_011,4372,77428.12,10980.72,11.98,2024-02-07
TED_MSR_01024,TED_PRD_0622,FAC_TED_020,3172,682614.4,19625.16,2.37,2023-05-03
TED_MSR_01025,TED_PRD_0318,FAC_TED_002,1354,768395.0,1690.47,3.97,2023-03-17
TED_MSR_01026,TED_PRD_0983,FAC_TED_005,479,474784.8,847.83,7.35,2023-02-15
TED_MSR_01027,TED_PRD_0701,FAC_TED_016,13111,252386.75,35793.03,7.75,2023-02-03
TED_MSR_01028,TED_PRD_0760,FAC_TED_014,3783,2383290.0,4255.88,2.68,2024-04-04
TED_MSR_01029,TED_PRD_0830,FAC_TED_001,842,17745.15,2176.74,8.41,2023-01-02
TED_MSR_01030,TED_PRD_0656,FAC_TED_013,9388,699593.76,52858.2,7.85,2024-12-22
TED_MSR_01031,TED_PRD_0091,FAC_TED_012,14806,30678032.0,54782.2,7.34,2024-04-24
TED_MSR_01032,TED_PRD_0720,FAC_TED_003,880,23892.0,2930.75,2.96,2024-02-03
TED_MSR_01033,TED_PRD_0603,FAC_TED_018,1341,432472.5,951.44,5.63,2023-10-30
TED_MSR_01034,TED_PRD_0368,FAC_TED_013,1486,59989.82,8507.65,6.99,2024-04-05
TED_MSR_01035,TED_PRD_0793,FAC_TED_014,827,430040.0,946.09,7.73,2024-10-22
TED_MSR_01036,TED_PRD_0519,FAC_TED_007,13819,13128050.0,28881.71,10.59,2024-07-19
TED_MSR_01037,TED_PRD_0711,FAC_TED_008,3416,31751.72,4502.97,9.93,2024-11-11
TED_MSR_01038,TED_PRD_0274,FAC_TED_004,974,723195.0,1591.03,3.6,2023-04-25
TED_MSR_01039,TED_PRD_0979,FAC_TED_017,1441,29562.12,4192.45,8.57,2024-11-07
TED_MSR_01040,TED_PRD_0254,FAC_TED_012,10210,800464.0,23013.34,11.54,2023-03-29
TED_MSR_01041,TED_PRD_0846,FAC_TED_004,485,14586.38,1789.26,9.11,2023-05-09
TED_MSR_01042,TED_PRD_0005,FAC_TED_015,5289,168031.53,12695.72,6.74,2023-09-13
TED_MSR_01043,TED_PRD_0862,FAC_TED_018,1378,11471.85,1407.21,2.99,2023-05-28
TED_MSR_01044,TED_PRD_0719,FAC_TED_018,1302,33728.31,4783.29,11.84,2023-08-12
TED_MSR_01045,TED_PRD_0132,FAC_TED_005,1092,162052.8,4659.02,3.11,2023-09-09
TED_MSR_01046,TED_PRD_0388,FAC_TED_005,591,52179.39,3942.44,10.51,2024-02-17
TED_MSR_01047,TED_PRD_0243,FAC_TED_005,1429,1271810.0,2797.98,6.69,2023-03-12
TED_MSR_01048,TED_PRD_0313,FAC_TED_008,5755,153658.5,18848.78,4.7,2023-04-18
TED_MSR_01049,TED_PRD_0105,FAC_TED_012,9604,223869.24,16914.56,6.31,2024-07-12
TED_MSR_01050,TED_PRD_0963,FAC_TED_003,1029,35654.85,4373.66,3.96,2023-07-13
TED_MSR_01051,TED_PRD_0288,FAC_TED_006,6410,135731.75,19249.23,5.38,2023-06-07
