measurement_id,product_id,factory_id,production_volume,total_water_footprint,total_carbon_footprint,waste_percentage,timestamp
MSR_HM_00801,PRD_0689,FAC_HM_018,20423,943542.6,37741.7,7.02,2024-10-19
MSR_HM_00802,PRD_0312,FAC_HM_015,11012,448188.4,17927.54,5.06,2023-11-26
MSR_HM_00803,PRD_0163,FAC_HM_002,12005,382959.5,15318.38,3.36,2024-10-10
MSR_HM_00804,PRD_0008,FAC_HM_018,3348,49014.72,5514.16,4.01,2023-09-09
MSR_HM_00805,PRD_0708,FAC_HM_011,19095,1434416.4,19125.55,14.33,2023-03-28
MSR_HM_00806,PRD_0118,FAC_HM_007,17582,174061.8,13228.7,11.77,2023-06-01
MSR_HM_00807,PRD_0754,FAC_HM_015,9096,7244964.0,15831.59,8.92,2024-12-14
MSR_HM_00808,PRD_0766,FAC_HM_003,22951,10782379.8,23561.5,16.84,2023-09-15
MSR_HM_00809,PRD_0389,FAC_HM_018,16854,93539.7,7109.02,7.99,2024-10-16
MSR_HM_00810,PRD_0214,FAC_HM_013,7411,252566.88,3367.56,5.08,2023-07-16
MSR_HM_00811,PRD_0908,FAC_HM_016,24040,2387172.0,151187.56,3.34,2023-12-30
MSR_HM_00812,PRD_0409,FAC_HM_013,16449,518143.5,39378.91,4.53,2024-07-14
MSR_HM_00813,PRD_0345,FAC_HM_016,15912,60465.6,4595.39,7.55,2024-07-06
MSR_HM_00814,PRD_0824,FAC_HM_011,10315,318733.5,24223.75,3.98,2023-07-07
MSR_HM_00815,PRD_0210,FAC_HM_002,21949,2402098.56,32027.98,12.7,2024-11-08
MSR_HM_00816,PRD_0843,FAC_HM_017,17561,874537.8,55387.39,13.26,2023-10-06
MSR_HM_00817,PRD_0126,FAC_HM_008,12081,516100.32,6881.34,16.25,2024-01-02
MSR_HM_00818,PRD_0920,FAC_HM_004,5717,205812.0,13034.76,16.11,2024-06-14
MSR_HM_00819,PRD_0628,FAC_HM_004,15043,48739.32,5483.17,17.98,2024-05-24
MSR_HM_00820,PRD_0853,FAC_HM_002,24020,148924.0,5956.96,12.36,2024-03-16
MSR_HM_00821,PRD_0378,FAC_HM_020,24836,5102307.84,68030.77,5.31,2024-04-17
MSR_HM_00822,PRD_0985,FAC_HM_009,11289,44196435.0,96577.4,8.69,2024-12-03
MSR_HM_00823,PRD_0433,FAC_HM_019,16621,57176.24,6432.33,8.73,2023-02-22
MSR_HM_00824,PRD_0603,FAC_HM_017,16516,535118.4,33890.83,7.91,2024-01-26
MSR_HM_00825,PRD_0925,FAC_HM_006,22031,12848479.2,28076.31,5.04,2024-05-10
MSR_HM_00826,PRD_0335,FAC_HM_017,20739,1732121.28,23094.95,3.01,2024-12-18
MSR_HM_00827,PRD_0724,FAC_HM_002,2142,56034.72,747.13,12.79,2023-09-11
MSR_HM_00828,PRD_0205,FAC_HM_008,3417,91028.88,1213.72,14.38,2024-03-12
MSR_HM_00829,PRD_0246,FAC_HM_008,16091,18073411.2,39493.75,5.46,2024-07-07
MSR_HM_00830,PRD_0880,FAC_HM_013,8366,20261615.4,44275.38,15.6,2023-10-30
MSR_HM_00831,PRD_0192,FAC_HM_019,16684,2862974.4,38172.99,13.53,2024-11-28
MSR_HM_00832,PRD_0615,FAC_HM_005,22719,159033.0,17891.21,6.77,2023-09-12
MSR_HM_00833,PRD_0468,FAC_HM_003,4231,427500.24,5700.0,10.35,2024-09-24
MSR_HM_00834,PRD_0208,FAC_HM_019,13271,91569.9,6959.31,11.41,2023-08-06
MSR_HM_00835,PRD_0822,FAC_HM_016,19913,635224.7,25408.99,12.58,2023-01-12
MSR_HM_00836,PRD_0776,FAC_HM_018,6394,291566.4,18465.87,6.91,2023-05-23
MSR_HM_00837,PRD_0916,FAC_HM_007,16165,1497525.6,19967.01,4.63,2024-04-07
MSR_HM_00838,PRD_0227,FAC_HM_001,18947,281362.95,17819.65,13.62,2024-09-23
MSR_HM_00839,PRD_0539,FAC_HM_011,4646,105928.8,8050.59,7.01,2023-10-24
MSR_HM_00840,PRD_0567,FAC_HM_005,3467,247543.8,18813.33,9.32,2024-11-17
MSR_HM_00841,PRD_0947,FAC_HM_012,17907,29009340.0,63390.78,7.17,2023-02-24
MSR_HM_00842,PRD_0221,FAC_HM_010,21747,1007321.04,13430.95,8.92,2024-11-06
MSR_HM_00843,PRD_0398,FAC_HM_015,3325,38304.0,4309.2,6.35,2024-07-12
MSR_HM_00844,PRD_0358,FAC_HM_001,6453,396859.5,25134.44,17.26,2024-09-11
MSR_HM_00845,PRD_0024,FAC_HM_019,9562,21801.36,2452.65,14.21,2024-06-07
MSR_HM_00846,PRD_0175,FAC_HM_012,24293,726360.7,29054.43,15.71,2024-07-16
MSR_HM_00847,PRD_0446,FAC_HM_012,21075,21167730.0,46255.41,5.49,2024-02-27
MSR_HM_00848,PRD_0101,FAC_HM_015,2047,121591.8,7700.81,6.13,2023-09-15
MSR_HM_00849,PRD_0507,FAC_HM_004,16931,957448.05,60638.38,8.59,2024-05-09
MSR_HM_00850,PRD_0485,FAC_HM_018,5209,728218.2,29128.73,3.22,2023-12-17
MSR_HM_00851,PRD_0623,FAC_HM_012,21829,1234429.95,78180.56,5.68,2023-09-02
MSR_HM_00852,PRD_0869,FAC_HM_015,8974,100508.8,4020.35,15.19,2023-12-15
MSR_HM_00853,PRD_0548,FAC_HM_004,22225,1056798.75,66930.59,12.94,2023-05-23
MSR_HM_00854,PRD_0558,FAC_HM_014,3705,154720.8,2062.94,16.45,2024-06-05
MSR_HM_00855,PRD_0959,FAC_HM_018,12637,1539186.6,97481.82,4.16,2023-07-05
MSR_HM_00856,PRD_0955,FAC_HM_014,5877,851577.3,53933.23,16.61,2024-07-19
MSR_HM_00857,PRD_0507,FAC_HM_005,15501,876581.55,55516.83,13.44,2023-12-04
MSR_HM_00858,PRD_0580,FAC_HM_020,20490,567573.0,22702.92,12.59,2024-06-06
MSR_HM_00859,PRD_0577,FAC_HM_015,20339,114711.96,12905.1,13.93,2024-02-25
MSR_HM_00860,PRD_0851,FAC_HM_016,21421,434846.3,17393.85,5.27,2024-05-16
MSR_HM_00861,PRD_0009,FAC_HM_016,14930,634226.4,8456.35,16.23,2024-01-22
MSR_HM_00862,PRD_0997,FAC_HM_005,5612,14788742.4,32316.14,10.31,2023-03-21
MSR_HM_00863,PRD_0366,FAC_HM_015,13038,172623.12,19420.1,6.23,2023-11-21
MSR_HM_00864,PRD_0638,FAC_HM_004,15589,971194.7,38847.79,8.41,2023-05-09
MSR_HM_00865,PRD_0907,FAC_HM_012,20449,52175623.5,114013.4,3.25,2023-07-21
MSR_HM_00866,PRD_0430,FAC_HM_005,14098,809225.2,61501.12,15.17,2024-11-28
MSR_HM_00867,PRD_0058,FAC_HM_020,7122,714479.04,9526.39,10.29,2024-01-15
MSR_HM_00868,PRD_0544,FAC_HM_002,22387,1372323.1,104296.56,9.33,2023-02-20
MSR_HM_00869,PRD_0003,FAC_HM_012,20723,44370015.3,96956.7,3.36,2024-02-03
MSR_HM_00870,PRD_0861,FAC_HM_004,22978,117647.36,13235.33,3.75,2023-02-28
MSR_HM_00871,PRD_0828,FAC_HM_017,10388,1218512.4,77172.45,5.79,2024-12-13
MSR_HM_00872,PRD_0665,FAC_HM_018,3408,3643833.6,7962.45,14.35,2024-04-01
MSR_HM_00873,PRD_0987,FAC_HM_011,3717,244764.45,15501.75,4.9,2024-03-10
MSR_HM_00874,PRD_0426,FAC_HM_014,14463,10426376.7,22783.56,6.82,2024-10-05
MSR_HM_00875,PRD_0784,FAC_HM_001,21772,182884.8,7315.39,14.27,2023-12-27
MSR_HM_00876,PRD_0350,FAC_HM_005,10531,409129.35,31093.83,13.97,2024-05-06
MSR_HM_00877,PRD_0607,FAC_HM_011,14562,4235794.56,56477.26,4.48,2023-07-24
MSR_HM_00878,PRD_0518,FAC_HM_012,21187,3162159.75,200270.12,5.4,2024-12-03
MSR_HM_00879,PRD_0051,FAC_HM_001,21211,722870.88,81322.97,4.4,2023-03-17
MSR_HM_00880,PRD_0513,FAC_HM_002,18517,1049913.9,66494.55,4.6,2023-01-02
MSR_HM_00881,PRD_0676,FAC_HM_001,23722,5123952.0,11196.78,10.19,2024-01-10
MSR_HM_00882,PRD_0000,FAC_HM_013,15341,7952774.4,17378.28,3.83,2024-03-04
MSR_HM_00883,PRD_0082,FAC_HM_010,21131,393881.84,44311.71,15.65,2023-05-08
MSR_HM_00884,PRD_0820,FAC_HM_018,11855,339053.0,13562.12,12.98,2024-01-17
MSR_HM_00885,PRD_0589,FAC_HM_001,4349,765076.08,10201.01,11.6,2023-11-18
MSR_HM_00886,PRD_0704,FAC_HM_001,5286,367905.6,4905.41,10.41,2023-03-31
MSR_HM_00887,PRD_0813,FAC_HM_019,12664,1920875.52,25611.67,6.3,2024-12-01
MSR_HM_00888,PRD_0655,FAC_HM_007,18637,181897.12,20463.43,4.46,2023-06-27
MSR_HM_00889,PRD_0868,FAC_HM_017,7251,49306.8,3747.32,11.64,2024-07-07
MSR_HM_00890,PRD_0428,FAC_HM_019,13489,2964207.75,187733.16,14.89,2023-11-13
MSR_HM_00891,PRD_0562,FAC_HM_012,3612,8318797.2,18178.11,5.21,2024-03-29
MSR_HM_00892,PRD_0849,FAC_HM_002,20925,409083.75,31090.36,8.5,2024-07-17
MSR_HM_00893,PRD_0114,FAC_HM_013,21789,339908.4,25833.04,11.08,2023-06-05
MSR_HM_00894,PRD_0166,FAC_HM_003,21534,26047526.4,56918.67,7.22,2023-06-27
MSR_HM_00895,PRD_0330,FAC_HM_018,11074,56255.92,6328.79,17.03,2024-11-25
MSR_HM_00896,PRD_0654,FAC_HM_001,7365,535803.75,33934.24,16.68,2023-03-28
MSR_HM_00897,PRD_0997,FAC_HM_004,11487,30270542.4,66146.74,7.83,2024-09-05
MSR_HM_00898,PRD_0416,FAC_HM_007,4553,179615.85,11375.67,10.48,2024-12-17
MSR_HM_00899,PRD_0414,FAC_HM_011,3807,130389.75,9909.62,15.13,2023-09-30
MSR_HM_00900,PRD_0659,FAC_HM_001,18487,3366482.7,213210.57,17.6,2023-07-02
MSR_HM_00901,PRD_0952,FAC_HM_006,19417,4021649.04,53621.99,9.97,2024-04-05
MSR_HM_00902,PRD_0918,FAC_HM_019,16461,181729.44,20444.56,17.67,2023-04-11
MSR_HM_00903,PRD_0169,FAC_HM_019,2835,85050.0,3402.0,16.92,2024-02-16
MSR_HM_00904,PRD_0081,FAC_HM_007,10164,752644.2,57200.96,10.67,2023-06-22
MSR_HM_00905,PRD_0341,FAC_HM_019,7516,1531460.16,20419.47,16.86,2024-06-19
MSR_HM_00906,PRD_0348,FAC_HM_004,7668,432475.2,27390.1,14.97,2023-12-04
MSR_HM_00907,PRD_0510,FAC_HM_012,23690,137402.0,10442.55,8.62,2023-05-26
MSR_HM_00908,PRD_0876,FAC_HM_020,13836,112071.6,4482.86,15.51,2023-04-28
MSR_HM_00909,PRD_0206,FAC_HM_002,9862,427024.6,17080.98,5.16,2023-12-12
MSR_HM_00910,PRD_0570,FAC_HM_020,16715,945233.25,59864.77,11.47,2023-01-01
MSR_HM_00911,PRD_0538,FAC_HM_019,7377,18742743.9,40956.37,4.35,2023-06-03
MSR_HM_00912,PRD_0033,FAC_HM_011,9777,552889.35,35016.33,12.64,2023-12-25
MSR_HM_00913,PRD_0811,FAC_HM_010,2879,282602.64,3768.04,3.81,2024-12-31
MSR_HM_00914,PRD_0775,FAC_HM_001,9029,173356.8,2311.42,3.09,2023-12-09
MSR_HM_00915,PRD_0795,FAC_HM_003,24997,1625804.88,21677.4,17.67,2024-09-06
MSR_HM_00916,PRD_0948,FAC_HM_001,23643,6830462.7,14925.83,17.44,2023-02-02
MSR_HM_00917,PRD_0838,FAC_HM_015,12802,1618172.8,64726.91,7.2,2024-08-04
MSR_HM_00918,PRD_0519,FAC_HM_001,8044,512402.8,38942.61,9.07,2023-03-21
MSR_HM_00919,PRD_0011,FAC_HM_019,5973,4580096.4,10008.36,3.01,2023-07-30
MSR_HM_00920,PRD_0872,FAC_HM_008,14215,10669779.0,23315.44,17.26,2024-06-09
MSR_HM_00921,PRD_0829,FAC_HM_003,9545,107285.8,12069.65,6.39,2023-08-12
MSR_HM_00922,PRD_0396,FAC_HM_009,18547,189921.28,21366.14,14.79,2024-06-02
MSR_HM_00923,PRD_0340,FAC_HM_015,14557,12144905.1,26538.87,12.01,2024-06-04
MSR_HM_00924,PRD_0456,FAC_HM_017,3203,27545.8,1101.83,7.4,2023-09-26
MSR_HM_00925,PRD_0185,FAC_HM_008,21811,23791438.8,51988.7,15.99,2023-01-16
MSR_HM_00926,PRD_0116,FAC_HM_014,9646,76396.32,8594.59,9.47,2024-03-28
MSR_HM_00927,PRD_0190,FAC_HM_002,7543,349391.76,4658.56,13.2,2024-07-31
MSR_HM_00928,PRD_0929,FAC_HM_018,2387,69127.52,7776.85,10.43,2023-12-16
MSR_HM_00929,PRD_0877,FAC_HM_004,20929,1491191.25,94442.11,8.15,2023-03-31
MSR_HM_00930,PRD_0990,FAC_HM_018,7719,797758.65,50524.71,16.42,2024-07-10
MSR_HM_00931,PRD_0538,FAC_HM_014,18972,48202160.4,105330.65,12.64,2024-10-19
MSR_HM_00932,PRD_0367,FAC_HM_013,6559,77920.92,8766.1,8.35,2024-09-10
MSR_HM_00933,PRD_0640,FAC_HM_010,19281,1582584.48,21101.13,17.92,2023-10-15
MSR_HM_00934,PRD_0845,FAC_HM_019,24321,4841095.05,306602.69,8.54,2023-01-31
MSR_HM_00935,PRD_0541,FAC_HM_001,4338,765223.2,48464.14,5.0,2024-02-02
MSR_HM_00936,PRD_0417,FAC_HM_008,12405,256783.5,19515.55,4.39,2023-07-30
MSR_HM_00937,PRD_0892,FAC_HM_006,17552,34879334.4,76217.8,10.15,2023-07-24
MSR_HM_00938,PRD_0594,FAC_HM_020,9784,78761.2,5985.85,7.25,2024-10-18
MSR_HM_00939,PRD_0117,FAC_HM_005,12455,1102267.5,44090.7,12.0,2023-04-20
MSR_HM_00940,PRD_0370,FAC_HM_018,7118,68048.08,7655.41,7.35,2023-07-09
MSR_HM_00941,PRD_0185,FAC_HM_018,20880,22775904.0,49769.57,17.67,2024-10-20
MSR_HM_00942,PRD_0499,FAC_HM_001,24649,18301882.5,39993.0,3.79,2024-04-26
MSR_HM_00943,PRD_0796,FAC_HM_020,11857,147619.65,9349.24,11.18,2024-07-05
MSR_HM_00944,PRD_0160,FAC_HM_006,10891,9733286.7,21269.03,7.04,2024-12-31
MSR_HM_00945,PRD_0983,FAC_HM_013,22903,5634138.0,75121.84,13.6,2023-06-12
MSR_HM_00946,PRD_0159,FAC_HM_009,2544,2513980.8,5493.51,3.29,2024-01-15
MSR_HM_00947,PRD_0364,FAC_HM_020,18740,2730043.2,36400.58,9.44,2024-10-20
MSR_HM_00948,PRD_0363,FAC_HM_007,12157,38108547.9,83274.23,7.91,2024-09-08
MSR_HM_00949,PRD_0921,FAC_HM_013,6372,224549.28,25261.79,4.13,2023-09-18
MSR_HM_00950,PRD_0390,FAC_HM_016,3647,116266.36,13079.97,9.64,2023-11-07
MSR_HM_00951,PRD_0610,FAC_HM_011,7308,298166.4,11926.66,4.35,2023-02-08
MSR_HM_00952,PRD_0961,FAC_HM_005,3052,110116.16,12388.07,16.47,2024-05-22
MSR_HM_00953,PRD_0480,FAC_HM_006,17998,6328096.8,84374.62,17.77,2024-04-03
MSR_HM_00954,PRD_0790,FAC_HM_014,8907,200407.5,15230.97,10.78,2024-06-21
MSR_HM_00955,PRD_0778,FAC_HM_018,15413,895187.04,11935.83,4.77,2024-07-16
MSR_HM_00956,PRD_0079,FAC_HM_016,16872,794671.2,31786.85,6.73,2024-02-28
MSR_HM_00957,PRD_0353,FAC_HM_014,13986,95804.1,7281.11,5.86,2023-03-16
MSR_HM_00958,PRD_0676,FAC_HM_008,7564,1633824.0,3570.21,11.55,2023-09-02
MSR_HM_00959,PRD_0428,FAC_HM_008,23689,5205657.75,329691.66,3.75,2023-05-29
MSR_HM_00960,PRD_0931,FAC_HM_003,22076,496710.0,19868.4,16.06,2023-06-03
MSR_HM_00961,PRD_0578,FAC_HM_001,21990,1161072.0,130620.6,8.37,2023-05-04
MSR_HM_00962,PRD_0954,FAC_HM_004,23729,30944988.9,67620.53,11.63,2023-11-16
MSR_HM_00963,PRD_0703,FAC_HM_010,23151,731571.6,29262.86,5.79,2023-08-14
MSR_HM_00964,PRD_0415,FAC_HM_008,21725,86900.0,6604.4,10.9,2023-11-03
MSR_HM_00965,PRD_0809,FAC_HM_001,12075,204671.25,12962.51,10.97,2024-05-07
MSR_HM_00966,PRD_0132,FAC_HM_005,7060,679878.0,27195.12,13.94,2023-11-22
MSR_HM_00967,PRD_0373,FAC_HM_001,19707,194113.95,14752.66,6.6,2024-05-02
MSR_HM_00968,PRD_0174,FAC_HM_019,3747,95623.44,10757.64,16.83,2024-09-24
MSR_HM_00969,PRD_0740,FAC_HM_008,17227,438943.96,49381.2,10.17,2023-09-21
MSR_HM_00970,PRD_0112,FAC_HM_013,18346,217400.1,13768.67,17.63,2023-12-05
MSR_HM_00971,PRD_0044,FAC_HM_016,23643,8426365.2,18413.17,6.18,2023-02-12
MSR_HM_00972,PRD_0094,FAC_HM_005,9744,472096.8,29899.46,15.24,2024-01-14
MSR_HM_00973,PRD_0727,FAC_HM_005,7373,261741.5,10469.66,14.88,2023-12-25
MSR_HM_00974,PRD_0846,FAC_HM_003,23290,3605292.0,48070.56,8.34,2023-02-06
MSR_HM_00975,PRD_0630,FAC_HM_011,18570,267408.0,3565.44,8.94,2023-04-07
MSR_HM_00976,PRD_0009,FAC_HM_008,4767,202502.16,2700.03,11.36,2023-05-06
MSR_HM_00977,PRD_0338,FAC_HM_013,16867,3242512.08,43233.49,7.13,2024-01-22
MSR_HM_00978,PRD_0013,FAC_HM_003,17467,816756.92,91885.15,3.15,2023-06-01
MSR_HM_00979,PRD_0108,FAC_HM_018,11559,28774974.6,62878.65,15.3,2024-09-14
MSR_HM_00980,PRD_0655,FAC_HM_015,5402,52723.52,5931.4,4.25,2024-04-09
MSR_HM_00981,PRD_0917,FAC_HM_007,15677,963194.88,12842.6,13.36,2024-12-23
MSR_HM_00982,PRD_0145,FAC_HM_010,2270,1599669.0,3495.57,10.02,2024-08-28
MSR_HM_00983,PRD_0076,FAC_HM_006,3838,52196.8,3966.96,13.29,2023-08-26
MSR_HM_00984,PRD_0893,FAC_HM_005,2761,437342.4,5831.23,13.33,2023-10-15
MSR_HM_00985,PRD_0890,FAC_HM_018,17968,2239711.2,141848.38,10.05,2024-10-28
MSR_HM_00986,PRD_0835,FAC_HM_003,7851,156627.45,11903.69,9.05,2023-09-02
MSR_HM_00987,PRD_0803,FAC_HM_016,2828,73754.24,8297.35,3.21,2023-03-30
MSR_HM_00988,PRD_0303,FAC_HM_010,6096,100584.0,6370.32,8.46,2024-02-14
MSR_HM_00989,PRD_0747,FAC_HM_009,16566,1157963.4,73337.68,9.17,2024-10-24
MSR_HM_00990,PRD_0626,FAC_HM_008,3228,132606.24,14918.2,8.65,2023-11-17
MSR_HM_00991,PRD_0329,FAC_HM_017,8238,2224260.0,4860.42,4.54,2024-09-03
MSR_HM_00992,PRD_0649,FAC_HM_004,24106,3106058.1,196717.01,5.73,2023-06-04
MSR_HM_00993,PRD_0185,FAC_HM_016,18291,19951822.8,43598.43,14.9,2024-09-19
MSR_HM_00994,PRD_0078,FAC_HM_019,2216,40065.28,4507.34,15.14,2023-11-16
MSR_HM_00995,PRD_0449,FAC_HM_012,12688,88816.0,3552.64,14.16,2024-10-01
MSR_HM_00996,PRD_0222,FAC_HM_007,7463,277250.45,21071.03,16.69,2024-05-30
MSR_HM_00997,PRD_0313,FAC_HM_017,8130,9351126.0,20433.94,10.25,2023-05-06
MSR_HM_00998,PRD_0607,FAC_HM_019,12927,3760205.76,50136.08,15.72,2023-10-13
MSR_HM_00999,PRD_0843,FAC_HM_002,17490,871002.0,55163.46,13.19,2024-07-29
MSR_HM_01000,PRD_0379,FAC_HM_012,17512,72149.44,8116.81,10.35,2024-08-14
MSR_HM_01001,PRD_0453,FAC_HM_002,21558,818126.1,51814.65,13.6,2023-05-08
MSR_HM_01002,PRD_0920,FAC_HM_014,19678,708408.0,44865.84,15.01,2023-10-21
MSR_HM_01003,PRD_0629,FAC_HM_002,19986,64970488.8,141972.55,8.82,2024-08-06
MSR_HM_01004,PRD_0921,FAC_HM_007,9339,329106.36,37024.47,15.55,2024-08-10
MSR_HM_01005,PRD_0699,FAC_HM_003,10246,147542.4,9344.35,12.56,2024-02-06
MSR_HM_01006,PRD_0555,FAC_HM_019,16776,523411.2,6978.82,15.46,2023-12-30
MSR_HM_01007,PRD_0896,FAC_HM_001,24726,10214310.6,22320.16,8.94,2024-04-18
MSR_HM_01008,PRD_0588,FAC_HM_009,8119,489575.7,31006.46,12.91,2023-12-22
MSR_HM_01009,PRD_0670,FAC_HM_009,8190,300982.5,19062.22,7.18,2023-09-08
MSR_HM_01010,PRD_0324,FAC_HM_007,4233,408907.8,16356.31,12.14,2024-08-29
MSR_HM_01011,PRD_0919,FAC_HM_014,24733,5840945.28,77879.27,10.85,2024-04-20
MSR_HM_01012,PRD_0894,FAC_HM_014,17272,1343070.72,17907.61,5.31,2023-02-25
MSR_HM_01013,PRD_0487,FAC_HM_020,13250,9408825.0,20560.03,8.73,2023-11-02
MSR_HM_01014,PRD_0461,FAC_HM_004,2713,137956.05,10484.66,14.83,2023-10-31
MSR_HM_01015,PRD_0579,FAC_HM_014,6759,17026596.9,37206.27,3.0,2023-02-10
MSR_HM_01016,PRD_0541,FAC_HM_014,12054,2126325.6,134667.29,8.52,2023-02-23
MSR_HM_01017,PRD_0560,FAC_HM_014,14020,31267404.0,68325.07,11.09,2024-11-14
MSR_HM_01018,PRD_0244,FAC_HM_012,23036,20214090.0,44171.53,15.97,2024-09-24
MSR_HM_01019,PRD_0146,FAC_HM_005,3321,604953.36,8066.04,7.57,2024-08-24
MSR_HM_01020,PRD_0499,FAC_HM_005,12213,9068152.5,19815.59,9.0,2023-04-25
MSR_HM_01021,PRD_0631,FAC_HM_020,24204,354346.56,39863.99,11.47,2024-10-03
MSR_HM_01022,PRD_0917,FAC_HM_018,3250,199680.0,2662.4,14.84,2023-07-14
MSR_HM_01023,PRD_0134,FAC_HM_009,9756,969356.16,12924.75,11.74,2023-07-23
MSR_HM_01024,PRD_0714,FAC_HM_003,24051,680643.3,27225.73,14.02,2023-01-22
MSR_HM_01025,PRD_0311,FAC_HM_005,8105,138595.5,5543.82,6.78,2024-11-17
MSR_HM_01026,PRD_0798,FAC_HM_014,12562,1407948.96,18772.65,15.95,2023-11-23
MSR_HM_01027,PRD_0199,FAC_HM_011,19287,273875.4,10955.02,16.03,2023-06-28
MSR_HM_01028,PRD_0104,FAC_HM_002,15574,1648352.16,21978.03,10.89,2024-07-15
MSR_HM_01029,PRD_0528,FAC_HM_005,3399,504751.5,1102.98,13.37,2024-02-08
MSR_HM_01030,PRD_0699,FAC_HM_019,4176,60134.4,3808.51,16.66,2024-03-07
MSR_HM_01031,PRD_0618,FAC_HM_019,15382,1035208.6,41408.34,7.44,2023-01-30
MSR_HM_01032,PRD_0020,FAC_HM_013,13902,226324.56,25461.51,8.7,2023-10-21
MSR_HM_01033,PRD_0075,FAC_HM_011,21968,939132.0,71374.03,16.68,2023-07-24
MSR_HM_01034,PRD_0880,FAC_HM_007,16192,39215404.8,85692.92,17.57,2024-02-12
MSR_HM_01035,PRD_0312,FAC_HM_008,8597,349897.9,13995.92,14.07,2024-04-18
MSR_HM_01036,PRD_0122,FAC_HM_007,18792,568270.08,7576.93,13.56,2024-06-01
MSR_HM_01037,PRD_0462,FAC_HM_011,7106,35174.7,2673.28,16.9,2024-02-24
MSR_HM_01038,PRD_0161,FAC_HM_017,15167,1246727.4,49869.1,8.77,2023-06-06
MSR_HM_01039,PRD_0986,FAC_HM_006,23571,762521.85,57951.66,6.08,2024-08-26
MSR_HM_01040,PRD_0074,FAC_HM_004,10787,165041.1,6601.64,6.1,2023-05-24
MSR_HM_01041,PRD_0848,FAC_HM_012,9004,30613.6,3444.03,11.61,2024-05-18
MSR_HM_01042,PRD_0643,FAC_HM_015,14633,879443.3,35177.73,4.91,2023-04-14
MSR_HM_01043,PRD_0258,FAC_HM_002,15942,36027325.8,78726.38,13.72,2024-03-28
MSR_HM_01044,PRD_0760,FAC_HM_004,15700,177096.0,19923.3,4.05,2023-11-03
MSR_HM_01045,PRD_0284,FAC_HM_009,18548,1794519.0,113652.87,9.05,2024-01-22
MSR_HM_01046,PRD_0014,FAC_HM_002,24189,28214049.6,61652.92,11.07,2023-10-19
MSR_HM_01047,PRD_0485,FAC_HM_019,3958,553328.4,22133.14,10.89,2024-02-11
MSR_HM_01048,PRD_0437,FAC_HM_020,17829,40869416.7,89307.24,15.31,2023-09-04
MSR_HM_01049,PRD_0446,FAC_HM_012,18903,18986173.2,41488.3,15.87,2023-10-11
MSR_HM_01050,PRD_0573,FAC_HM_019,3218,8036955.0,17562.24,10.62,2024-02-23
MSR_HM_01051,PRD_0797,FAC_HM_010,8888,268417.6,10736.7,8.75,2024-01-08
MSR_HM_01052,PRD_0526,FAC_HM_013,11316,1230275.52,16403.67,12.49,2023-03-31
MSR_HM_01053,PRD_0887,FAC_HM_017,18453,1231184.16,16415.79,17.89,2024-03-25
MSR_HM_01054,PRD_0590,FAC_HM_005,11512,534156.8,21366.27,15.4,2023-12-25
MSR_HM_01055,PRD_0731,FAC_HM_015,9032,160769.6,18086.58,7.8,2023-02-07
MSR_HM_01056,PRD_0530,FAC_HM_019,14583,1281845.7,51273.83,15.21,2024-11-23
MSR_HM_01057,PRD_0402,FAC_HM_014,2369,40154.55,2543.12,8.61,2023-10-22
MSR_HM_01058,PRD_0611,FAC_HM_008,24784,260232.0,10409.28,6.07,2023-07-13
MSR_HM_01059,PRD_0141,FAC_HM_013,13495,647760.0,25910.4,11.73,2024-11-19
MSR_HM_01060,PRD_0778,FAC_HM_018,14518,843205.44,11242.74,6.18,2023-03-09
MSR_HM_01061,PRD_0608,FAC_HM_018,9528,1998593.28,26647.91,5.77,2023-02-01
MSR_HM_01062,PRD_0435,FAC_HM_007,10361,88586.55,5610.48,9.95,2024-12-09
MSR_HM_01063,PRD_0755,FAC_HM_012,12664,38979792.0,85178.06,3.33,2023-12-25
MSR_HM_01064,PRD_0802,FAC_HM_012,5475,339176.25,21481.16,5.6,2023-05-08
MSR_HM_01065,PRD_0173,FAC_HM_010,10373,191900.5,7676.02,14.77,2023-12-16
MSR_HM_01066,PRD_0279,FAC_HM_003,4254,11370942.0,24847.61,10.65,2023-05-11
MSR_HM_01067,PRD_0553,FAC_HM_009,22177,357493.24,40217.99,8.97,2024-05-03
MSR_HM_01068,PRD_0010,FAC_HM_014,5170,470263.2,6270.18,17.28,2024-04-28
MSR_HM_01069,PRD_0605,FAC_HM_002,22861,634392.75,40178.21,6.79,2024-03-30
MSR_HM_01070,PRD_0897,FAC_HM_020,5498,465790.56,6210.54,13.18,2024-10-23
MSR_HM_01071,PRD_0345,FAC_HM_008,23852,90637.6,6888.46,14.06,2024-07-21
MSR_HM_01072,PRD_0586,FAC_HM_013,8551,143656.8,9098.26,5.75,2024-08-08
MSR_HM_01073,PRD_0825,FAC_HM_008,14127,503486.28,56642.21,3.4,2024-12-29
MSR_HM_01074,PRD_0369,FAC_HM_016,14548,1049638.2,66477.09,9.9,2024-02-06
MSR_HM_01075,PRD_0871,FAC_HM_009,24104,474848.8,36088.51,4.11,2024-10-16
MSR_HM_01076,PRD_0845,FAC_HM_007,7129,1419027.45,89871.74,11.2,2024-04-05
